,_id,Sensor address,sensor_id,humidity,temperature,vdd,waterleak,time,light,motion
531,6349134726e709d87b2765b4,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,36,23.2,3630,0.0,"2022/10/14, 09:44:07",,
532,6349134726e709d87b2765b5,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,39,21.7,3637,0.0,"2022/10/14, 09:44:07",,
533,6349143b26e709d87b2765b6,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,38,22.6,3625,0.0,"2022/10/14, 09:48:11",,
534,6349143b26e709d87b2765b7,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,36,23.2,3630,0.0,"2022/10/14, 09:48:11",,
535,6349147326e709d87b2765b8,ERS Sensor Addiva Sigurdsgatan,eui-a81758fffe034f66,39,23.4,3601,,"2022/10/14, 09:49:07",26.0,0.0
536,6349147326e709d87b2765b9,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,39,21.7,3637,0.0,"2022/10/14, 09:49:07",,
537,6349156726e709d87b2765ba,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,38,22.7,3625,0.0,"2022/10/14, 09:53:11",,
538,6349156726e709d87b2765bb,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,36,23.2,3627,0.0,"2022/10/14, 09:53:11",,
539,634915cc26e709d87b2765bc,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,39,21.6,3637,0.0,"2022/10/14, 09:54:52",,
540,634915cc26e709d87b2765bd,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,38,22.7,3628,0.0,"2022/10/14, 09:54:52",,
541,634916b426e709d87b2765be,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,36,23.2,3627,0.0,"2022/10/14, 09:58:44",,
542,634916b426e709d87b2765bf,ERS Sensor Addiva Sigurdsgatan,eui-a81758fffe034f66,39,23.4,3599,,"2022/10/14, 09:58:44",23.0,0.0
543,634916f826e709d87b2765c0,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,39,21.7,3637,0.0,"2022/10/14, 09:59:52",,
544,634916f826e709d87b2765c1,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,38,22.8,3625,0.0,"2022/10/14, 09:59:52",,
545,634917f726e709d87b2765c2,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,36,23.2,3627,0.0,"2022/10/14, 10:04:07",,
546,634917f726e709d87b2765c3,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,39,21.7,3637,0.0,"2022/10/14, 10:04:07",,
547,634918eb26e709d87b2765c4,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,38,22.9,3628,0.0,"2022/10/14, 10:08:11",,
548,634918eb26e709d87b2765c5,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,36,23.2,3627,0.0,"2022/10/14, 10:08:11",,
549,6349192326e709d87b2765c6,ERS Sensor Addiva Sigurdsgatan,eui-a81758fffe034f66,39,23.4,3601,,"2022/10/14, 10:09:07",23.0,0.0
550,6349192326e709d87b2765c7,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,39,21.7,3637,0.0,"2022/10/14, 10:09:07",,
551,63491a1726e709d87b2765c8,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,38,22.9,3628,0.0,"2022/10/14, 10:13:11",,
552,63491a1726e709d87b2765c9,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,36,23.1,3627,0.0,"2022/10/14, 10:13:11",,
553,63491a7c26e709d87b2765ca,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,39,21.7,3637,0.0,"2022/10/14, 10:14:52",,
554,63491a7c26e709d87b2765cb,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,37,23.0,3620,0.0,"2022/10/14, 10:14:52",,
555,63491b6426e709d87b2765cc,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,36,23.2,3630,0.0,"2022/10/14, 10:18:44",,
556,63491b6426e709d87b2765cd,ERS Sensor Addiva Sigurdsgatan,eui-a81758fffe034f66,39,23.4,3599,,"2022/10/14, 10:18:44",23.0,0.0
557,63491ba826e709d87b2765ce,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,39,21.7,3637,0.0,"2022/10/14, 10:19:52",,
558,63491ba826e709d87b2765cf,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,37,23.0,3623,0.0,"2022/10/14, 10:19:52",,
559,63491ca726e709d87b2765d0,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,36,23.2,3630,0.0,"2022/10/14, 10:24:07",,
560,63491ca726e709d87b2765d1,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,39,21.7,3637,0.0,"2022/10/14, 10:24:07",,
561,63491d9b26e709d87b2765d2,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,37,23.1,3623,0.0,"2022/10/14, 10:28:11",,
562,63491d9b26e709d87b2765d3,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,36,23.2,3627,0.0,"2022/10/14, 10:28:11",,
563,63491dd326e709d87b2765d4,ERS Sensor Addiva Sigurdsgatan,eui-a81758fffe034f66,39,23.4,3601,,"2022/10/14, 10:29:07",22.0,0.0
564,63491dd326e709d87b2765d5,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,39,21.7,3637,0.0,"2022/10/14, 10:29:07",,
565,63491ec726e709d87b2765d6,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,37,23.0,3625,0.0,"2022/10/14, 10:33:11",,
566,63491ec726e709d87b2765d7,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,36,23.2,3627,0.0,"2022/10/14, 10:33:11",,
567,63491f2c26e709d87b2765d8,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,39,21.7,3637,0.0,"2022/10/14, 10:34:52",,
568,63491f2c26e709d87b2765d9,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,37,23.1,3623,0.0,"2022/10/14, 10:34:52",,
569,6349201526e709d87b2765da,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,36,23.2,3627,0.0,"2022/10/14, 10:38:45",,
570,6349201526e709d87b2765db,ERS Sensor Addiva Sigurdsgatan,eui-a81758fffe034f66,39,23.5,3599,,"2022/10/14, 10:38:45",23.0,0.0
571,6349205826e709d87b2765dc,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,39,21.7,3637,0.0,"2022/10/14, 10:39:52",,
572,6349205826e709d87b2765dd,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,37,23.1,3625,0.0,"2022/10/14, 10:39:52",,
573,6349215726e709d87b2765de,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,36,23.2,3630,0.0,"2022/10/14, 10:44:07",,
574,6349215726e709d87b2765df,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,39,21.8,3637,0.0,"2022/10/14, 10:44:07",,
575,6349224b26e709d87b2765e0,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,37,23.1,3628,0.0,"2022/10/14, 10:48:11",,
576,6349224b26e709d87b2765e1,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,36,23.2,3627,0.0,"2022/10/14, 10:48:11",,
577,6349228326e709d87b2765e2,ERS Sensor Addiva Sigurdsgatan,eui-a81758fffe034f66,39,23.5,3599,,"2022/10/14, 10:49:07",25.0,0.0
578,6349228326e709d87b2765e3,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,39,21.8,3637,0.0,"2022/10/14, 10:49:07",,
579,6349237726e709d87b2765e4,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,37,23.2,3628,0.0,"2022/10/14, 10:53:11",,
580,6349237726e709d87b2765e5,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,36,23.2,3627,0.0,"2022/10/14, 10:53:11",,
581,634923dc26e709d87b2765e6,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,39,21.8,3637,0.0,"2022/10/14, 10:54:52",,
582,634923dc26e709d87b2765e7,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,37,23.2,3625,0.0,"2022/10/14, 10:54:52",,
583,634924c426e709d87b2765e8,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,37,23.2,3627,0.0,"2022/10/14, 10:58:44",,
584,634924c426e709d87b2765e9,ERS Sensor Addiva Sigurdsgatan,eui-a81758fffe034f66,39,23.7,3601,,"2022/10/14, 10:58:44",8.0,0.0
585,6349250826e709d87b2765ea,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,39,21.9,3637,0.0,"2022/10/14, 10:59:52",,
586,6349250826e709d87b2765eb,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,37,23.3,3628,0.0,"2022/10/14, 10:59:52",,
587,6349260726e709d87b2765ec,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,37,23.2,3627,0.0,"2022/10/14, 11:04:07",,
588,6349260826e709d87b2765ed,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,39,21.8,3634,0.0,"2022/10/14, 11:04:08",,
589,634926fb26e709d87b2765ee,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,37,23.3,3625,0.0,"2022/10/14, 11:08:11",,
590,634926fb26e709d87b2765ef,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,37,23.3,3630,0.0,"2022/10/14, 11:08:11",,
591,6349273326e709d87b2765f0,ERS Sensor Addiva Sigurdsgatan,eui-a81758fffe034f66,39,23.7,3604,,"2022/10/14, 11:09:07",13.0,0.0
592,6349273326e709d87b2765f1,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,39,21.8,3637,0.0,"2022/10/14, 11:09:07",,
593,6349282726e709d87b2765f2,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,37,23.4,3628,0.0,"2022/10/14, 11:13:11",,
594,6349282726e709d87b2765f3,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,37,23.3,3627,0.0,"2022/10/14, 11:13:11",,
595,6349288b26e709d87b2765f4,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,39,21.9,3637,0.0,"2022/10/14, 11:14:51",,
596,6349288b26e709d87b2765f5,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,37,23.4,3628,0.0,"2022/10/14, 11:14:51",,
597,6349297426e709d87b2765f6,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,37,23.3,3627,0.0,"2022/10/14, 11:18:44",,
598,6349297426e709d87b2765f7,ERS Sensor Addiva Sigurdsgatan,eui-a81758fffe034f66,39,23.8,3601,,"2022/10/14, 11:18:44",13.0,0.0
599,634929b726e709d87b2765f8,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,39,21.9,3637,0.0,"2022/10/14, 11:19:51",,
600,634929b726e709d87b2765f9,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,37,23.5,3628,0.0,"2022/10/14, 11:19:51",,
601,63492ae426e709d87b2765fa,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,37,23.3,3627,0.0,"2022/10/14, 11:24:52",,
602,63492ae426e709d87b2765fb,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,37,23.5,3628,0.0,"2022/10/14, 11:24:52",,
603,63492bcc26e709d87b2765fc,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,37,23.3,3627,0.0,"2022/10/14, 11:28:44",,
604,63492bcc26e709d87b2765fd,ERS Sensor Addiva Sigurdsgatan,eui-a81758fffe034f66,39,24.0,3604,,"2022/10/14, 11:28:44",12.0,0.0
605,63492c0f26e709d87b2765fe,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,39,21.9,3637,0.0,"2022/10/14, 11:29:51",,
606,63492c0f26e709d87b2765ff,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,37,23.5,3628,0.0,"2022/10/14, 11:29:51",,
607,63492d0f26e709d87b276600,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,37,23.3,3627,0.0,"2022/10/14, 11:34:07",,
608,63492d0f26e709d87b276601,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,40,21.9,3637,0.0,"2022/10/14, 11:34:07",,
609,63492e0326e709d87b276602,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,37,23.6,3628,0.0,"2022/10/14, 11:38:11",,
610,63492e0326e709d87b276603,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,37,23.3,3627,0.0,"2022/10/14, 11:38:11",,
611,63492e3b26e709d87b276604,ERS Sensor Addiva Sigurdsgatan,eui-a81758fffe034f66,39,23.9,3601,,"2022/10/14, 11:39:07",13.0,0.0
612,63492e3b26e709d87b276605,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,39,22.0,3637,0.0,"2022/10/14, 11:39:07",,
613,63492f2f26e709d87b276606,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,37,23.6,3628,0.0,"2022/10/14, 11:43:11",,
614,63492f2f26e709d87b276607,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,37,23.3,3627,0.0,"2022/10/14, 11:43:11",,
615,63492f9326e709d87b276608,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,39,21.9,3637,0.0,"2022/10/14, 11:44:51",,
616,63492f9326e709d87b276609,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,37,23.7,3628,0.0,"2022/10/14, 11:44:51",,
617,6349307c26e709d87b27660a,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,38,23.4,3627,0.0,"2022/10/14, 11:48:44",,
618,6349307c26e709d87b27660b,ERS Sensor Addiva Sigurdsgatan,eui-a81758fffe034f66,39,24.0,3601,,"2022/10/14, 11:48:44",13.0,0.0
619,634930bf26e709d87b27660c,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,39,22.0,3637,0.0,"2022/10/14, 11:49:51",,
620,634930bf26e709d87b27660d,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,37,23.7,3628,0.0,"2022/10/14, 11:49:51",,
621,634931bf26e709d87b27660e,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,38,23.4,3627,0.0,"2022/10/14, 11:54:07",,
622,634931bf26e709d87b27660f,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,39,22.0,3637,0.0,"2022/10/14, 11:54:07",,
623,634932b326e709d87b276610,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,37,23.7,3628,0.0,"2022/10/14, 11:58:11",,
624,634932b326e709d87b276611,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,38,23.5,3627,0.0,"2022/10/14, 11:58:11",,
625,634932eb26e709d87b276612,ERS Sensor Addiva Sigurdsgatan,eui-a81758fffe034f66,39,24.0,3601,,"2022/10/14, 11:59:07",13.0,0.0
626,634932eb26e709d87b276613,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,39,22.0,3637,0.0,"2022/10/14, 11:59:07",,
627,634933df26e709d87b276614,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,37,23.7,3628,0.0,"2022/10/14, 12:03:11",,
628,634933df26e709d87b276615,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,39,23.4,3630,0.0,"2022/10/14, 12:03:11",,
629,6349344426e709d87b276616,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,39,22.0,3637,0.0,"2022/10/14, 12:04:52",,
630,6349344426e709d87b276617,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,37,23.6,3625,0.0,"2022/10/14, 12:04:52",,
631,6349352c26e709d87b276618,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,39,23.5,3627,0.0,"2022/10/14, 12:08:44",,
632,6349352c26e709d87b276619,ERS Sensor Addiva Sigurdsgatan,eui-a81758fffe034f66,39,23.9,3601,,"2022/10/14, 12:08:44",47.0,0.0
633,6349356f26e709d87b27661a,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,39,22.0,3637,0.0,"2022/10/14, 12:09:51",,
634,6349356f26e709d87b27661b,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,39,23.7,3625,0.0,"2022/10/14, 12:09:51",,
635,6349366f26e709d87b27661c,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,39,23.5,3630,0.0,"2022/10/14, 12:14:07",,
636,6349366f26e709d87b27661d,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,40,22.0,3637,0.0,"2022/10/14, 12:14:07",,
637,6349376226e709d87b27661e,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,39,23.6,3623,0.0,"2022/10/14, 12:18:10",,
638,6349376326e709d87b27661f,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,39,23.6,3627,0.0,"2022/10/14, 12:18:10",,
639,6349379b26e709d87b276620,ERS Sensor Addiva Sigurdsgatan,eui-a81758fffe034f66,40,23.8,3601,,"2022/10/14, 12:19:07",46.0,0.0
640,6349379b26e709d87b276621,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,40,21.9,3637,0.0,"2022/10/14, 12:19:07",,
641,6349388e26e709d87b276622,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,40,23.6,3625,0.0,"2022/10/14, 12:23:10",,
642,6349388e26e709d87b276623,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,39,23.6,3630,0.0,"2022/10/14, 12:23:10",,
643,634938f426e709d87b276624,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,40,22.0,3637,0.0,"2022/10/14, 12:24:52",,
644,634938f426e709d87b276625,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,41,23.6,3620,0.0,"2022/10/14, 12:24:52",,
645,634939dc26e709d87b276626,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,39,23.6,3627,0.0,"2022/10/14, 12:28:44",,
646,634939dc26e709d87b276627,ERS Sensor Addiva Sigurdsgatan,eui-a81758fffe034f66,40,23.7,3601,,"2022/10/14, 12:28:44",48.0,0.0
647,63493a1f26e709d87b276628,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,39,22.0,3637,0.0,"2022/10/14, 12:29:51",,
648,63493a1f26e709d87b276629,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,41,23.6,3623,0.0,"2022/10/14, 12:29:51",,
649,63493b1f26e709d87b27662a,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,39,23.6,3627,0.0,"2022/10/14, 12:34:07",,
650,63493b1f26e709d87b27662b,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,40,22.0,3637,0.0,"2022/10/14, 12:34:07",,
651,63493c1226e709d87b27662c,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,41,23.6,3625,0.0,"2022/10/14, 12:38:10",,
652,63493c1226e709d87b27662d,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,39,23.6,3627,0.0,"2022/10/14, 12:38:10",,
653,63493c4b26e709d87b27662e,ERS Sensor Addiva Sigurdsgatan,eui-a81758fffe034f66,40,23.7,3601,,"2022/10/14, 12:39:07",47.0,0.0
654,63493c4b26e709d87b27662f,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,40,21.9,3637,0.0,"2022/10/14, 12:39:07",,
655,63493d3e26e709d87b276630,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,41,23.6,3625,0.0,"2022/10/14, 12:43:10",,
656,63493d3e26e709d87b276631,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,38,23.6,3627,0.0,"2022/10/14, 12:43:10",,
657,63493da326e709d87b276632,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,40,21.9,3637,0.0,"2022/10/14, 12:44:51",,
658,63493da326e709d87b276633,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,41,23.6,3625,0.0,"2022/10/14, 12:44:51",,
659,63493e8c26e709d87b276634,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,38,23.6,3627,0.0,"2022/10/14, 12:48:44",,
660,63493e8c26e709d87b276635,ERS Sensor Addiva Sigurdsgatan,eui-a81758fffe034f66,40,23.8,3604,,"2022/10/14, 12:48:44",48.0,0.0
661,63493ecf26e709d87b276636,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,40,21.9,3637,0.0,"2022/10/14, 12:49:51",,
662,63493ecf26e709d87b276637,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,41,23.5,3628,0.0,"2022/10/14, 12:49:51",,
663,63493fce26e709d87b276638,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,38,23.6,3627,0.0,"2022/10/14, 12:54:06",,
664,63493fce26e709d87b276639,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,40,21.9,3634,0.0,"2022/10/14, 12:54:06",,
665,634940c226e709d87b27663a,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,41,23.5,3620,0.0,"2022/10/14, 12:58:10",,
666,634940c226e709d87b27663b,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,38,23.6,3630,0.0,"2022/10/14, 12:58:10",,
667,634940fa26e709d87b27663c,ERS Sensor Addiva Sigurdsgatan,eui-a81758fffe034f66,40,23.8,3601,,"2022/10/14, 12:59:06",49.0,0.0
668,634940fa26e709d87b27663d,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,40,21.9,3637,0.0,"2022/10/14, 12:59:06",,
669,634941ee26e709d87b27663e,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,41,23.5,3623,0.0,"2022/10/14, 13:03:10",,
670,634941ee26e709d87b27663f,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,38,23.5,3627,0.0,"2022/10/14, 13:03:10",,
671,6349425326e709d87b276640,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,40,21.9,3637,0.0,"2022/10/14, 13:04:51",,
672,6349425326e709d87b276641,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,41,23.6,3625,0.0,"2022/10/14, 13:04:51",,
673,634cf6200e1538a13f654889,ERS Sensor Addiva Sigurdsgatan,eui-a81758fffe034f66,35,23.5,3593,,"2022/10/17, 08:28:48",97.0,0.0
674,634cf6200e1538a13f65488a,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,39,21.6,3637,0.0,"2022/10/17, 08:28:48",,
675,634cf7140e1538a13f65488b,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,34,22.6,3628,0.0,"2022/10/17, 08:32:52",,
676,634cf7140e1538a13f65488c,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,35,23.2,3627,0.0,"2022/10/17, 08:32:52",,
677,634cf77c0e1538a13f65488d,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,39,21.6,3637,0.0,"2022/10/17, 08:34:36",,
678,634cf77c0e1538a13f65488e,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,34,22.7,3623,0.0,"2022/10/17, 08:34:36",,
679,634cf8640e1538a13f65488f,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,35,23.1,3630,0.0,"2022/10/17, 08:38:28",,
680,634cf8640e1538a13f654890,ERS Sensor Addiva Sigurdsgatan,eui-a81758fffe034f66,35,23.4,3593,,"2022/10/17, 08:38:28",101.0,0.0
681,634cf8a70e1538a13f654891,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,39,21.7,3637,0.0,"2022/10/17, 08:39:35",,
682,634cf8a70e1538a13f654892,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,34,22.8,3623,0.0,"2022/10/17, 08:39:35",,
683,634cf9a40e1538a13f654893,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,34,23.1,3627,0.0,"2022/10/17, 08:43:48",,
684,634cf9a40e1538a13f654894,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,39,21.6,3637,0.0,"2022/10/17, 08:43:48",,
685,634cfa980e1538a13f654895,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,34,22.8,3625,0.0,"2022/10/17, 08:47:52",,
686,634cfa980e1538a13f654896,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,34,23.0,3627,0.0,"2022/10/17, 08:47:52",,
687,634cfad00e1538a13f654897,ERS Sensor Addiva Sigurdsgatan,eui-a81758fffe034f66,35,23.3,3593,,"2022/10/17, 08:48:48",104.0,0.0
688,634cfad00e1538a13f654898,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,39,21.6,3637,0.0,"2022/10/17, 08:48:48",,
689,634cfbc40e1538a13f654899,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,34,22.9,3625,0.0,"2022/10/17, 08:52:52",,
690,634cfbc40e1538a13f65489a,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,34,23.1,3627,0.0,"2022/10/17, 08:52:52",,
691,634cfc2b0e1538a13f65489b,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,39,21.6,3637,0.0,"2022/10/17, 08:54:35",,
692,634cfc2b0e1538a13f65489c,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,34,22.9,3628,0.0,"2022/10/17, 08:54:35",,
693,634cfd140e1538a13f65489d,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,34,23.0,3627,0.0,"2022/10/17, 08:58:28",,
694,634cfd140e1538a13f65489e,ERS Sensor Addiva Sigurdsgatan,eui-a81758fffe034f66,35,23.3,3596,,"2022/10/17, 08:58:28",99.0,0.0
695,634cfd570e1538a13f65489f,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,38,21.6,3634,0.0,"2022/10/17, 08:59:35",,
696,634cfd570e1538a13f6548a0,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,34,22.9,3628,0.0,"2022/10/17, 08:59:35",,
697,634cfe540e1538a13f6548a1,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,34,23.0,3627,0.0,"2022/10/17, 09:03:48",,
698,634cfe540e1538a13f6548a2,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,38,21.6,3637,0.0,"2022/10/17, 09:03:48",,
699,634cff480e1538a13f6548a3,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,34,23.0,3628,0.0,"2022/10/17, 09:07:52",,
700,634cff480e1538a13f6548a4,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,34,23.1,3630,0.0,"2022/10/17, 09:07:52",,
701,634cff800e1538a13f6548a5,ERS Sensor Addiva Sigurdsgatan,eui-a81758fffe034f66,35,23.3,3593,,"2022/10/17, 09:08:48",108.0,0.0
702,634cff800e1538a13f6548a6,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,38,21.6,3637,0.0,"2022/10/17, 09:08:48",,
703,634d00740e1538a13f6548a7,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,34,23.0,3628,0.0,"2022/10/17, 09:12:52",,
704,634d00740e1538a13f6548a8,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,34,23.0,3627,0.0,"2022/10/17, 09:12:52",,
705,634d00db0e1538a13f6548a9,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,38,21.6,3637,0.0,"2022/10/17, 09:14:35",,
706,634d00db0e1538a13f6548aa,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,34,22.9,3628,0.0,"2022/10/17, 09:14:35",,
