,Date,Time,Indoor Temperature,Air Quality,Indoor Humidity,Outside Temperature,Outside Humidity,Median daily temp
877,2020-02-08,09:00:00,29.35905950789014,G,38.189883143227874,1.6333333333333333,92.0,2.7
878,2020-02-08,10:00:00,29.34561695812368,G,38.265922258014754,1.4666666666666668,91.0,2.7
879,2020-02-08,11:00:00,29.208604617396645,G,37.9797535398498,1.1333333333333333,92.0,2.7
880,2020-02-08,12:00:00,29.32290380698836,G,38.21915734226914,0.8000000000000003,93.0,2.7
881,2020-02-08,13:00:00,29.20786393429264,G,38.09155195504655,0.9666666666666668,91.0,2.7
882,2020-02-08,14:00:00,29.428605527978483,G,38.24546559559808,0.8000000000000003,91.0,2.7
883,2020-02-08,15:00:00,29.32860552797848,G,37.835780696865406,1.1933333333333334,90.0,2.7
884,2020-02-08,16:00:00,29.608010872075468,G,37.8106107860712,1.3754,91.0,2.7
885,2020-02-08,17:00:00,29.508010872075467,G,37.71859657803101,1.4666666666666668,90.0,2.7
886,2020-02-08,18:00:00,29.408010872075465,G,37.93252833900034,3.2,92.0,2.7
887,2020-02-08,19:00:00,29.308010872075464,G,37.575433184578415,2.9,94.0,2.7
888,2020-02-08,20:00:00,29.562480526122464,G,37.84479780646853,2.75,89.0,2.7
889,2020-02-08,21:00:00,29.462480526122462,G,37.98974983884152,2.6,87.0,2.7
890,2020-02-08,22:00:00,29.36248052612246,G,37.58787792529742,2.45,87.0,2.7
891,2020-02-08,23:00:00,29.38119397667788,G,37.1427920386567,2.3,88.0,2.7
892,2020-02-09,01:00:00,29.16289612238136,G,37.328318313014,1.9999999999999998,91.0,4.4
893,2020-02-09,02:00:00,29.11688772486017,,37.220805567060665,2.3,92.0,4.4
894,2020-02-09,03:00:00,28.890533768561863,G,37.20187524437906,2.15,96.0,4.4
895,2020-02-09,04:00:00,29.1545198353814,G,37.51356932468208,2.3,98.0,4.4
896,2020-02-09,05:00:00,28.91734153130061,G,37.964104254926674,2.9,98.0,4.4
897,2020-02-09,06:00:00,29.038494030594123,G,38.12812912924068,3.4,98.0,4.4
898,2020-02-09,07:00:00,29.11852251731106,G,38.51446754426118,3.3666666666666667,96.0,4.4
899,2020-02-09,08:00:00,28.93114943928786,G,38.26354527840121,3.3333333333333335,95.0,4.4
900,2020-02-09,09:00:00,28.76298540662245,G,38.60886422139136,3.2666666666666666,92.0,4.4
901,2020-02-09,10:00:00,28.883447366840528,G,38.31333397142729,3.2333333333333334,90.0,4.4
902,2020-02-09,11:00:00,28.653738244856928,G,38.0207521497461,3.166666666666667,87.0,4.4
903,2020-02-09,12:00:00,28.91567020708056,G,37.70749387173289,3.1000000000000005,84.0,4.4
904,2020-02-09,13:00:00,29.21108954704709,G,37.55180698029695,3.1333333333333337,83.0,4.4
905,2020-02-09,14:00:00,29.01447735512397,G,37.53472066656958,3.1000000000000005,86.0,4.4
906,2020-02-09,15:00:00,28.928728602269345,G,37.56861982944204,3.226666666666667,87.0,4.4
907,2020-02-09,16:00:00,29.06192445540664,G,37.59264917229545,3.2754000000000003,89.0,4.4
908,2020-02-09,17:00:00,28.980662300410145,G,37.9853086509363,3.2333333333333334,94.0,4.4
909,2020-02-09,18:00:00,28.842759344768105,G,38.4807121881639,5.1,94.0,4.4
910,2020-02-09,19:00:00,28.715465434292785,G,38.16581243558422,4.533333333333333,92.0,4.4
911,2020-02-09,20:00:00,28.57194150331504,G,37.90374022233821,4.25,94.0,4.4
912,2020-02-09,21:00:00,28.36332277379412,G,38.08094852250776,3.966666666666667,92.0,4.4
913,2020-02-09,22:00:00,28.254480493166323,G,38.17012817176239,3.6833333333333336,90.0,4.4
914,2020-02-09,23:00:00,28.420496271377463,G,38.39750137552468,3.4000000000000004,90.0,4.4
915,2020-02-10,01:00:00,28.17434353879496,G,38.2779129295945,2.8333333333333335,97.0,5.9
916,2020-02-10,02:00:00,27.931316241697424,,38.0765978060881,3.4000000000000004,97.0,5.9
917,2020-02-10,03:00:00,27.799265490546976,G,38.47159201969294,3.116666666666667,93.0,5.9
918,2020-02-10,04:00:00,27.995923722635816,G,38.06913272796869,3.4000000000000004,93.0,5.9
919,2020-02-10,05:00:00,28.17040387096549,G,38.44121698704698,4.533333333333333,88.0,5.9
920,2020-02-10,06:00:00,28.344521873394346,G,38.538721894621496,6.3,88.0,5.9
921,2020-02-10,07:00:00,28.630725536198447,G,38.30009698775141,6.1,88.0,5.9
922,2020-02-10,08:00:00,28.80858002479043,G,38.04517657393296,5.8999999999999995,86.0,5.9
923,2020-02-10,09:00:00,29.06638693910154,G,38.443309262607336,5.5,86.0,5.9
924,2020-02-10,10:00:00,28.986951469906767,G,38.06046715489945,5.3,83.0,5.9
925,2020-02-10,11:00:00,28.70077969135545,G,38.39690497847417,4.8999999999999995,80.0,5.9
926,2020-02-10,12:00:00,28.98065187258153,G,38.15733433350598,4.5,78.0,5.9
927,2020-02-10,13:00:00,28.97729117771624,G,38.35435815459918,4.699999999999999,76.0,5.9
928,2020-02-10,14:00:00,29.03791972111964,G,38.70011645861704,4.5,75.0,5.9
929,2020-02-10,15:00:00,29.24559707534574,G,39.04311214988973,4.96,83.0,5.9
930,2020-02-10,16:00:00,29.41359316438369,G,39.31433446251091,5.1754,86.0,5.9
931,2020-02-10,17:00:00,29.31359316438369,G,38.98348231701863,5.3,81.0,5.9
932,2020-02-10,18:00:00,29.431379096473805,G,39.11372121533581,5.2,76.0,5.9
933,2020-02-10,19:00:00,29.331379096473803,G,39.53709715525381,5.566666666666666,73.0,5.9
934,2020-02-10,20:00:00,29.60630555251353,G,39.64329527948081,5.75,79.0,5.9
935,2020-02-10,21:00:00,29.506305552513528,G,39.63771456588173,5.933333333333334,82.0,5.9
936,2020-02-10,22:00:00,29.40630555251353,G,39.52396929064969,6.116666666666666,85.0,5.9
937,2020-02-10,23:00:00,29.306305552513525,G,39.39082944951246,6.3,85.0,5.9
938,2020-02-11,01:00:00,29.24619731403353,G,39.890091355841726,6.666666666666666,81.0,3.6
939,2020-02-11,02:00:00,29.495750264095907,,40.33200895802872,6.3,81.0,3.6
940,2020-02-11,03:00:00,29.395750264095906,G,40.13434482145211,6.483333333333333,81.0,3.6
941,2020-02-11,04:00:00,29.588752916854524,G,40.49894166047165,6.3,83.0,3.6
942,2020-02-11,05:00:00,29.488752916854523,G,40.20743913763965,5.566666666666666,84.0,3.6
943,2020-02-11,06:00:00,29.38875291685452,G,40.09209811800595,3.2,83.0,3.6
944,2020-02-11,07:00:00,29.190955640065155,G,39.59773584756861,3.5333333333333337,85.0,3.6
945,2020-02-11,08:00:00,29.04758550975584,G,40.054155330120686,3.866666666666667,83.0,3.6
946,2020-02-11,09:00:00,29.26019277027101,G,39.96821652627194,4.533333333333333,81.0,3.6
947,2020-02-11,10:00:00,29.101024574434582,G,40.301239642650295,4.866666666666667,80.0,3.6
948,2020-02-11,11:00:00,29.084688975638,G,39.98309324995568,5.533333333333333,87.0,3.6
949,2020-02-11,12:00:00,29.12432663140139,G,40.38085456044837,6.2,82.0,3.6
950,2020-02-11,13:00:00,29.001410424714244,G,40.59759371326608,5.866666666666667,79.0,3.6
951,2020-02-11,14:00:00,29.154024940619816,G,40.18848431946895,6.2,82.0,3.6
952,2020-02-11,15:00:00,29.44895660538249,G,40.00734677327014,5.593333333333334,80.0,3.6
953,2020-02-11,16:00:00,29.348956605382494,G,40.32015886225384,5.275399999999999,79.0,3.6
954,2020-02-11,17:00:00,29.527180437132262,G,40.4927342603219,4.866666666666667,79.0,3.6
955,2020-02-11,18:00:00,29.427180437132265,G,40.33490013180138,3.1,81.0,3.6
956,2020-02-11,19:00:00,29.327180437132263,G,40.02915140839966,3.1333333333333333,84.0,3.6
957,2020-02-11,20:00:00,29.27555281363632,G,39.54240889295596,3.1500000000000004,86.0,3.6
958,2020-02-11,21:00:00,29.00639558341541,G,39.12457296142142,3.166666666666667,86.0,3.6
959,2020-02-11,22:00:00,29.20573910236337,G,38.93547655530038,3.1833333333333336,84.0,3.6
960,2020-02-11,23:00:00,29.37780075010288,G,38.75731937420275,3.2,86.0,3.6
961,2020-02-12,01:00:00,29.500686023179217,G,38.874382389792224,3.2333333333333334,90.0,3.4
962,2020-02-12,02:00:00,29.40068602317921,,39.07881457720781,3.2,90.0,3.4
963,2020-02-12,03:00:00,29.30068602317921,G,39.27353224921828,3.216666666666667,87.0,3.4
964,2020-02-12,04:00:00,29.435509699894578,G,39.53184984360275,3.2,82.0,3.4
965,2020-02-12,05:00:00,29.335509699894576,G,39.46242772621042,3.1333333333333333,79.0,3.4
966,2020-02-12,06:00:00,29.063134491775767,G,39.68559898291934,3.9,81.0,3.4
967,2020-02-12,07:00:00,28.97821653100076,G,39.44565993167792,3.7666666666666666,82.0,3.4
968,2020-02-12,08:00:00,29.003850373755927,G,39.104247434290855,3.6333333333333333,85.0,3.4
969,2020-02-12,09:00:00,29.29605551679392,G,38.81360762898785,3.3666666666666667,89.0,3.4
970,2020-02-12,10:00:00,29.31023688142787,G,38.61165654820292,3.2333333333333334,92.0,3.4
971,2020-02-12,11:00:00,29.221377614502224,G,38.14485614326171,2.966666666666667,94.0,3.4
972,2020-02-12,12:00:00,29.478156263703,G,37.73683505201009,2.7,90.0,3.4
973,2020-02-12,13:00:00,29.378156263703,G,37.371053010421264,2.8333333333333335,93.0,3.4
974,2020-02-12,14:00:00,29.32692050158262,G,37.65208804960788,2.7,98.0,3.4
975,2020-02-12,15:00:00,29.03238871405024,G,37.22896961034329,3.026666666666667,97.0,3.4
976,2020-02-12,16:00:00,29.23519158980876,G,36.85481587758306,3.1754000000000002,97.0,3.4
977,2020-02-12,17:00:00,29.42910729732228,G,36.66114477878531,3.2333333333333334,95.0,3.4
978,2020-02-12,18:00:00,29.32910729732228,G,36.98794769334568,2.6,96.0,3.4
979,2020-02-12,19:00:00,29.353931841472708,G,36.80767207575845,3.033333333333333,96.0,3.4
980,2020-02-12,20:00:00,29.497498424570622,G,36.66754928289647,3.25,96.0,3.4
981,2020-02-12,21:00:00,29.39749842457062,G,36.98849681390723,3.466666666666667,96.0,3.4
982,2020-02-12,22:00:00,29.582004064201666,G,36.90628719367786,3.6833333333333336,97.0,3.4
983,2020-02-12,23:00:00,29.48200406420166,G,36.91055064098383,3.9,97.0,3.4
984,2020-02-13,01:00:00,29.38200406420166,G,36.88460058957739,4.333333333333333,99.0,-0.4
985,2020-02-13,02:00:00,29.284711471280385,,36.89435787265515,3.9,96.0,-0.4
986,2020-02-13,03:00:00,29.1367025259066,G,36.40587971302887,4.116666666666666,96.0,-0.4
987,2020-02-13,04:00:00,28.95817348050387,G,35.936996163663146,3.9,97.0,-0.4
988,2020-02-13,05:00:00,29.04478990221885,G,36.174538015658655,3.033333333333333,95.0,-0.4
989,2020-02-13,06:00:00,29.12668041390092,G,36.57360816524574,-2.2,97.0,-0.4
990,2020-02-13,07:00:00,29.08985558294464,G,36.17927750914309,-1.4,97.0,-0.4
991,2020-02-13,08:00:00,29.078071788311288,G,35.685063812491755,-0.5999999999999998,91.0,-0.4
992,2020-02-13,09:00:00,29.043905779457265,G,36.18106693765192,1.0000000000000004,83.0,-0.4
993,2020-02-13,10:00:00,29.06524151119339,G,35.70472331669379,1.8000000000000007,77.0,-0.4
994,2020-02-13,11:00:00,28.973862298964736,G,36.04092878066885,3.4000000000000004,73.0,-0.4
995,2020-02-13,12:00:00,28.991045345992905,G,36.063825940485046,5.0,68.0,-0.4
996,2020-02-13,13:00:00,28.777503030388104,G,35.69331777600192,4.2,64.0,-0.4
997,2020-02-13,14:00:00,28.714153314410428,G,35.56118046582956,5.0,62.0,-0.4
998,2020-02-13,15:00:00,28.557156657498915,G,35.57278981873614,3.46,65.0,-0.4
999,2020-02-13,16:00:00,28.31979475891186,G,35.38093839533833,2.6754000000000007,70.0,-0.4
1000,2020-02-13,17:00:00,28.39425407284958,G,35.76710306150781,1.8000000000000007,70.0,-0.4
1001,2020-02-13,18:00:00,28.48608685904881,G,36.11649951793397,-0.4,71.0,-0.4
1002,2020-02-13,19:00:00,28.528037434452024,G,36.53321934379724,-1.0,73.0,-0.4
1003,2020-02-13,20:00:00,28.70576577126979,G,36.26298804032499,-1.3000000000000003,78.0,-0.4
1004,2020-02-13,21:00:00,28.57183732888786,G,36.04986459409214,-1.6,84.0,-0.4
1005,2020-02-13,22:00:00,28.85022249874301,G,36.0565505103644,-1.9000000000000004,93.0,-0.4
1006,2020-02-13,23:00:00,28.6506244558094,G,35.628236791829465,-2.2,91.0,-0.4
1007,2020-02-14,01:00:00,28.676475651811188,G,35.18268714075865,-2.8000000000000003,90.0,-1.5
1008,2020-02-14,02:00:00,28.85864192780555,,34.941673227436084,-2.2,95.0,-1.5
1009,2020-02-14,03:00:00,29.099467525580422,G,34.88943767455369,-2.5000000000000004,95.0,-1.5
1010,2020-02-14,04:00:00,29.09031044539156,G,35.030737998924714,-2.2,96.0,-1.5
1011,2020-02-14,05:00:00,29.247140061906965,G,35.135443347605445,-1.0,97.0,-1.5
1012,2020-02-14,06:00:00,29.22490019940199,G,35.57251706942609,-4.5,97.0,-1.5
1013,2020-02-14,07:00:00,29.50619209584777,G,35.3350628440901,-3.816666666666667,97.0,-1.5
1014,2020-02-14,08:00:00,29.406192095847764,G,35.49118032207938,-3.1333333333333337,96.0,-1.5
1015,2020-02-14,09:00:00,29.306192095847763,G,35.1897727104449,-1.766666666666667,87.0,-1.5
1016,2020-02-14,10:00:00,29.265007763566373,G,34.81470550900402,-1.083333333333334,78.0,-1.5
1017,2020-02-14,11:00:00,28.972790645607827,G,34.460541173559854,0.2833333333333332,73.0,-1.5
1018,2020-02-14,12:00:00,28.85708396716452,G,34.277983991084724,1.6500000000000004,72.0,-1.5
1019,2020-02-14,13:00:00,28.770991119388977,G,34.24647613023586,0.9666666666666668,67.0,-1.5
1020,2020-02-14,14:00:00,28.54240308960077,G,34.3046439119746,1.6500000000000004,66.0,-1.5
1021,2020-02-14,15:00:00,28.65702499738934,G,34.30372143841467,0.3433333333333328,70.0,-1.5
1022,2020-02-14,16:00:00,28.600903677706462,G,34.53442353292764,-0.3246000000000002,81.0,-1.5
1023,2020-02-14,17:00:00,28.42588206124921,G,34.86569046187009,-1.083333333333334,81.0,-1.5
1024,2020-02-14,18:00:00,28.71241788088841,G,35.096932313769784,-0.4,86.0,-1.5
1025,2020-02-14,19:00:00,28.97826651375368,G,35.296233781742494,-1.7666666666666666,92.0,-1.5
1026,2020-02-14,20:00:00,29.156127753512145,G,35.51862131974623,-2.4499999999999997,92.0,-1.5
1027,2020-02-14,21:00:00,29.159667952862907,G,35.50567350889908,-3.133333333333333,94.0,-1.5
1028,2020-02-14,22:00:00,29.225341555528992,G,35.79298481024456,-3.816666666666666,92.0,-1.5
1029,2020-02-14,23:00:00,29.10734685963167,G,35.42593727854897,-4.5,86.0,-1.5
1030,2020-02-15,01:00:00,29.318172395588395,G,35.7284360774076,-5.866666666666667,84.0,3.2
1031,2020-02-15,02:00:00,29.463503322016216,,35.42717596102552,-4.5,84.0,3.2
1032,2020-02-15,03:00:00,29.36350332201621,G,35.78200371438675,-5.183333333333334,82.0,3.2
1033,2020-02-15,04:00:00,29.155287915043537,G,35.41216582087917,-4.5,82.0,3.2
1034,2020-02-15,05:00:00,29.21858006587212,G,35.10934273463745,-1.7666666666666666,88.0,3.2
1035,2020-02-15,06:00:00,29.49119241799165,G,34.81324209033163,2.4,95.0,3.2
1036,2020-02-15,07:00:00,29.39119241799165,G,34.537118739952135,1.9333333333333333,94.0,3.2
1037,2020-02-15,08:00:00,29.259222345838808,G,34.05095240711178,1.4666666666666668,92.0,3.2
1038,2020-02-15,09:00:00,29.286787921215844,G,33.9843409065219,0.5333333333333334,90.0,3.2
1039,2020-02-15,10:00:00,29.19320960974181,G,33.73230190517474,0.06666666666666687,92.0,3.2
1040,2020-02-15,11:00:00,29.3252097502084,G,33.82946363359912,-0.8666666666666667,90.0,3.2
1041,2020-02-15,12:00:00,29.24293403170145,G,34.21101424913414,-1.8000000000000003,92.0,3.2
1042,2020-02-15,13:00:00,29.104268389104284,G,33.72332325412972,-1.3333333333333335,92.0,3.2
1043,2020-02-15,14:00:00,28.981040103979,G,34.004260431906495,-1.8000000000000003,91.0,3.2
1044,2020-02-15,15:00:00,28.731359910093563,G,33.98539460077569,-0.8066666666666666,90.0,3.2
1045,2020-02-15,16:00:00,28.82065695691478,G,34.00175015832306,-0.3245999999999998,91.0,3.2
1046,2020-02-15,17:00:00,28.97077966442084,G,33.804063837026774,0.06666666666666687,92.0,3.2
1047,2020-02-15,18:00:00,28.677472873931155,G,33.67355394041143,4.0,94.0,3.2
1048,2020-02-15,19:00:00,28.573801092030084,G,33.65498972900728,3.466666666666667,95.0,3.2
1049,2020-02-15,20:00:00,28.843888281231187,G,33.78770682565026,3.2,97.0,3.2
1050,2020-02-15,21:00:00,28.85697215310553,G,34.22642008780996,2.9333333333333336,96.0,3.2
1051,2020-02-15,22:00:00,28.717383261379467,G,34.672775208917805,2.666666666666667,96.0,3.2
1052,2020-02-15,23:00:00,28.956760939747088,G,35.08624335000198,2.4000000000000004,99.0,3.2
1053,2020-02-16,01:00:00,29.198746219448378,G,35.55662373443258,1.8666666666666667,98.0,7.8
1054,2020-02-16,02:00:00,29.181322551833635,,35.987038478707404,2.4000000000000004,98.0,7.8
1055,2020-02-16,03:00:00,29.193427659722573,G,35.61425745269572,2.1333333333333337,98.0,7.8
1056,2020-02-16,04:00:00,29.35708624027229,G,35.76160702889716,2.4000000000000004,98.0,7.8
1057,2020-02-16,05:00:00,29.43996493315696,G,35.8804745526651,3.466666666666667,97.0,7.8
1058,2020-02-16,06:00:00,29.33996493315696,G,36.212981471367904,6.2,97.0,7.8
1059,2020-02-16,07:00:00,29.29317952897304,G,35.91091719390738,5.833333333333334,94.0,7.8
1060,2020-02-16,08:00:00,29.191771529035982,G,35.911464292494955,5.466666666666667,95.0,7.8
1061,2020-02-16,09:00:00,29.47487365034059,G,36.34650359928549,4.733333333333333,95.0,7.8
1062,2020-02-16,10:00:00,29.37487365034059,G,36.31259983624653,4.366666666666667,95.0,7.8
1063,2020-02-16,11:00:00,29.14713650495364,G,36.38636954216159,3.6333333333333333,94.0,7.8
1064,2020-02-16,12:00:00,28.84977060781499,G,36.40203154287833,2.9,96.0,7.8
1065,2020-02-16,13:00:00,28.67379338730064,G,36.256551791242856,3.2666666666666666,93.0,7.8
1066,2020-02-16,14:00:00,28.774440140221632,G,35.7942307301424,2.9,88.0,7.8
1067,2020-02-16,15:00:00,28.94974772714318,G,35.36764679825717,3.6933333333333334,83.0,7.8
1068,2020-02-16,16:00:00,28.73919265015335,G,35.79487937062494,4.0754,82.0,7.8
1069,2020-02-16,17:00:00,28.57364544000358,G,35.47848920454328,4.366666666666667,78.0,7.8
1070,2020-02-16,18:00:00,28.353644577122896,G,35.302639780547594,8.8,78.0,7.8
1071,2020-02-16,19:00:00,28.635127992950217,G,35.020677932586715,7.933333333333334,70.0,7.8
1072,2020-02-16,20:00:00,28.38554567792346,G,35.29311162433705,7.5,70.0,7.8
1073,2020-02-16,21:00:00,28.40433337554913,G,35.76101254007212,7.066666666666667,71.0,7.8
1074,2020-02-16,22:00:00,28.60548943294192,G,35.78028533363412,6.633333333333334,67.0,7.8
1075,2020-02-16,23:00:00,28.83352949505068,G,36.08070231151533,6.2,69.0,7.8
1076,2020-02-17,01:00:00,29.13267756778756,G,36.30903607610167,5.333333333333333,87.0,6.2
1077,2020-02-17,02:00:00,29.11932026095226,,36.00831847548593,6.2,85.0,6.2
1078,2020-02-17,03:00:00,29.030816683388785,G,35.72474849172534,5.766666666666667,81.0,6.2
1079,2020-02-17,04:00:00,29.303810030506945,G,35.96707218129626,6.2,84.0,6.2
1080,2020-02-17,05:00:00,29.47733559824974,G,36.15302836364534,7.933333333333334,83.0,6.2
1081,2020-02-17,06:00:00,29.37733559824974,G,35.92056082215623,4.9,81.0,6.2
1082,2020-02-17,07:00:00,29.09363095024026,G,35.67683936486933,5.550000000000001,84.0,6.2
1083,2020-02-17,08:00:00,29.064843788318225,G,35.8323360423733,6.200000000000001,85.0,6.2
1084,2020-02-17,09:00:00,29.29328403303959,G,36.11231546091575,7.5,78.0,6.2
1085,2020-02-17,10:00:00,29.03076924415576,G,35.67750386719492,8.15,72.0,6.2
1086,2020-02-17,11:00:00,28.807963720855994,G,35.87338053585628,9.45,68.0,6.2
1087,2020-02-17,12:00:00,28.57483744379075,G,35.58001682561244,10.75,71.0,6.2
1088,2020-02-17,13:00:00,28.637438032446425,G,35.349074148765446,10.100000000000001,72.0,6.2
1089,2020-02-17,14:00:00,28.65829484252341,G,34.97256489862515,10.75,71.0,6.2
1090,2020-02-17,15:00:00,28.44962562502401,G,34.75215503553796,9.51,78.0,6.2
1091,2020-02-17,16:00:00,28.43617897730091,G,35.1853136381959,8.8754,79.0,6.2
1092,2020-02-17,17:00:00,28.520850470412213,G,34.878564110504854,8.15,80.0,6.2
1093,2020-02-17,18:00:00,28.464087727764213,G,34.824535308628896,6.5,76.0,6.2
1094,2020-02-17,19:00:00,28.63298908913522,G,34.49916101037862,5.966666666666667,73.0,6.2
1095,2020-02-17,20:00:00,28.789889983299634,G,34.740788186280064,5.7,73.0,6.2
1096,2020-02-17,21:00:00,28.57890429429456,G,35.10460633817075,5.433333333333334,75.0,6.2
1097,2020-02-17,22:00:00,28.63276365022293,G,35.14196292680814,5.166666666666667,76.0,6.2
1098,2020-02-17,23:00:00,28.651187030101124,G,35.46841520165147,4.9,76.0,6.2
1099,2020-02-18,01:00:00,28.857504412587087,G,35.63392395303,4.366666666666667,77.0,6.0
1100,2020-02-18,02:00:00,29.013930259751536,,35.311121675183415,4.9,79.0,6.0
1101,2020-02-18,03:00:00,29.20998059953277,G,35.80511991781716,4.633333333333334,78.0,6.0
1102,2020-02-18,04:00:00,29.30912775731595,G,36.1266758228333,4.9,78.0,6.0
1103,2020-02-18,05:00:00,29.542858389949053,G,36.27852299670047,5.966666666666667,78.0,6.0
1104,2020-02-18,06:00:00,29.44285838994905,G,36.138590776453306,6.2,78.0,6.0
1105,2020-02-18,07:00:00,29.34285838994905,G,36.374588734531066,6.25,78.0,6.0
1106,2020-02-18,08:00:00,29.60570716803837,G,36.46885728542349,6.3,76.0,6.0
1107,2020-02-18,09:00:00,29.505707168038374,G,36.53354219862965,6.4,74.0,6.0
1108,2020-02-18,10:00:00,29.40570716803837,G,36.72301174331167,6.45,72.0,6.0
1109,2020-02-18,11:00:00,29.30570716803837,G,36.27977951521802,6.55,71.0,6.0
1110,2020-02-18,12:00:00,29.160968857960864,G,36.25322493307695,6.65,70.0,6.0
1111,2020-02-18,13:00:00,29.033520800926595,G,36.09938418495226,6.6,71.0,6.0
1112,2020-02-18,14:00:00,29.224771783968507,G,35.94162230929228,6.65,73.0,6.0
1113,2020-02-18,15:00:00,29.34288361576141,G,35.5682515495105,6.61,75.0,6.0
1114,2020-02-18,16:00:00,29.171026599306824,G,35.76947395243499,6.5754,75.0,6.0
1115,2020-02-18,17:00:00,29.457013683925897,G,35.51215355817385,6.45,76.0,6.0
1116,2020-02-18,18:00:00,29.357013683925896,G,35.02566864914374,5.2,77.0,6.0
1117,2020-02-18,19:00:00,29.180461276007208,G,35.28719553522417,5.533333333333333,78.0,6.0
1118,2020-02-18,20:00:00,29.390247000150605,G,34.9358152586582,5.7,78.0,6.0
1119,2020-02-18,21:00:00,29.317124444201426,G,34.99715955324109,5.866666666666667,81.0,6.0
1120,2020-02-18,22:00:00,29.106690010310945,G,35.18171114741736,6.033333333333333,79.0,6.0
1121,2020-02-18,23:00:00,28.965091066317093,G,34.945227887951575,6.2,81.0,6.0
1122,2020-02-19,01:00:00,28.78738151073843,G,34.82880097902076,6.533333333333333,82.0,3.0
1123,2020-02-19,02:00:00,28.50599711221802,,34.5737749960031,6.2,84.0,3.0
1124,2020-02-19,03:00:00,28.71534821650379,G,34.6878375781208,6.366666666666667,82.0,3.0
1125,2020-02-19,04:00:00,28.51128145491159,G,34.97784858579733,6.2,82.0,3.0
1126,2020-02-19,05:00:00,28.72515303724252,G,34.84121403316186,5.533333333333333,84.0,3.0
1127,2020-02-19,06:00:00,28.733117957123767,G,34.75431492523896,2.9,88.0,3.0
1128,2020-02-19,07:00:00,28.62737763200875,G,34.97948556867851,3.283333333333333,85.0,3.0
1129,2020-02-19,08:00:00,28.41962011803393,G,34.60073738324504,3.6666666666666665,78.0,3.0
1130,2020-02-19,09:00:00,28.298078159925712,G,34.37178396275894,4.433333333333334,76.0,3.0
1131,2020-02-19,10:00:00,28.266074457613097,G,34.60233596981759,4.816666666666666,75.0,3.0
1132,2020-02-19,11:00:00,28.32793236253552,G,35.059133760074275,5.583333333333334,72.0,3.0
1133,2020-02-19,12:00:00,28.225471010087187,G,34.691950610397896,6.35,70.0,3.0
1134,2020-02-19,13:00:00,28.51649340375952,G,34.61483093522463,5.966666666666667,66.0,3.0
1135,2020-02-19,14:00:00,28.441534559791577,G,34.244559218175944,6.35,65.0,3.0
1136,2020-02-19,15:00:00,28.70580689488296,G,33.963613371434214,5.6433333333333335,67.0,3.0
1137,2020-02-19,16:00:00,28.94390196980765,G,33.850469970897535,5.2754,81.0,3.0
1138,2020-02-19,17:00:00,29.24004014646641,G,34.28426441070862,4.816666666666666,95.0,3.0
1139,2020-02-19,18:00:00,29.212307994288,G,34.26104276357429,1.2,96.0,3.0
1140,2020-02-19,19:00:00,29.01034533478155,G,33.774098532211084,1.7666666666666666,84.0,3.0
1141,2020-02-19,20:00:00,29.100347356051675,G,33.74363594330212,2.05,90.0,3.0
1142,2020-02-19,21:00:00,29.36343869499289,G,33.44290110277463,2.333333333333333,95.0,3.0
1143,2020-02-19,22:00:00,29.211025835967725,G,33.409829917908844,2.6166666666666663,92.0,3.0
1144,2020-02-19,23:00:00,29.294985991686147,G,33.38505046416565,2.8999999999999995,95.0,3.0
1145,2020-02-20,01:00:00,29.09838919441327,G,33.71620137902794,3.466666666666666,96.0,1.0
1146,2020-02-20,02:00:00,29.14970360661704,,33.96774259024602,2.8999999999999995,98.0,1.0
1147,2020-02-20,03:00:00,29.156400821000755,G,33.5832249221882,3.1833333333333327,98.0,1.0
1148,2020-02-20,04:00:00,29.03730397973866,G,33.925278795666486,2.8999999999999995,98.0,1.0
1149,2020-02-20,05:00:00,29.328241639814244,G,33.50237255386135,1.7666666666666666,98.0,1.0
1150,2020-02-20,06:00:00,29.1022930785292,G,33.64316913891917,-1.5,98.0,1.0
1151,2020-02-20,07:00:00,29.38805130152453,G,33.42410808801583,-1.05,99.0,1.0
1152,2020-02-20,08:00:00,29.36979052287064,G,33.15723432098027,-0.6000000000000001,98.0,1.0
1153,2020-02-20,09:00:00,29.26318112118545,G,32.691006099239324,0.30000000000000004,96.0,1.0
1154,2020-02-20,10:00:00,29.56012402817832,G,33.166538635760745,0.75,97.0,1.0
1155,2020-02-20,11:00:00,29.46012402817832,G,33.28968989962571,1.6500000000000004,96.0,1.0
1156,2020-02-20,12:00:00,29.36012402817832,G,32.825330452143824,2.5500000000000007,94.0,1.0
1157,2020-02-20,13:00:00,29.15017587828936,G,32.662789955265225,2.1000000000000005,90.0,1.0
1158,2020-02-20,14:00:00,29.10061125683908,G,32.47503946963892,2.5500000000000007,88.0,1.0
1159,2020-02-20,15:00:00,29.005448504149463,G,32.07777388768828,1.7100000000000004,85.0,1.0
1160,2020-02-20,16:00:00,29.16709642542017,G,31.986571998816288,1.2754000000000003,87.0,1.0
1161,2020-02-20,17:00:00,29.00514330782,G,31.70940423078048,0.75,89.0,1.0
1162,2020-02-20,18:00:00,28.738453886275995,G,31.36339827597088,3.1,94.0,1.0
1163,2020-02-20,19:00:00,28.836120642173043,G,30.91267362712353,1.5666666666666669,95.0,1.0
