,_id,Sensor address,sensor_id,humidity,temperature,vdd,waterleak,time,outside temperature (TF),outside relativeHumidity (TF),precipitation (TF),precipitation type (TF),light,motion
311,6374bc785f01ab543c2bca7a,Madelens skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b67,26,22.2,3636,0.0,"2022/11/16, 11:33:28",4.2,73.4,0.0,Ingen nederbörd,,
312,6374bd135f01ab543c2bca7b,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,26,21.6,3624,0.0,"2022/11/16, 11:36:03",4.2,73.4,0.0,Ingen nederbörd,,
313,6374bd135f01ab543c2bca7c,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,27,22.0,3626,0.0,"2022/11/16, 11:36:03",4.2,73.4,0.0,Ingen nederbörd,,
314,6374bd5c5f01ab543c2bca7d,ERS Sensor Addiva Sigurdsgatan,eui-a81758fffe034f66,30,22.0,3601,,"2022/11/16, 11:37:16",4.3,74.1,0.0,Ingen nederbörd,131.0,0.0
315,6374bd5c5f01ab543c2bca7e,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,25,22.9,3633,0.0,"2022/11/16, 11:37:16",4.3,74.1,0.0,Ingen nederbörd,,
316,6374be095f01ab543c2bca7f,Madelens skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b67,26,22.2,3636,0.0,"2022/11/16, 11:40:09",4.3,74.1,0.0,Ingen nederbörd,,
317,6374be095f01ab543c2bca80,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,26,21.6,3624,0.0,"2022/11/16, 11:40:09",4.3,74.1,0.0,Ingen nederbörd,,
318,6374be885f01ab543c2bca81,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,27,22.0,3631,0.0,"2022/11/16, 11:42:16",4.3,74.1,0.0,Ingen nederbörd,,
319,6374be885f01ab543c2bca82,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,25,22.9,3636,0.0,"2022/11/16, 11:42:16",4.3,74.1,0.0,Ingen nederbörd,,
320,6374bf355f01ab543c2bca83,Madelens skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b67,26,22.2,3636,0.0,"2022/11/16, 11:45:09",4.3,74.1,0.0,Ingen nederbörd,,
321,6374bf355f01ab543c2bca84,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,26,21.6,3627,0.0,"2022/11/16, 11:45:09",4.3,74.1,0.0,Ingen nederbörd,,
322,6374bf795f01ab543c2bca85,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,27,22.0,3629,0.0,"2022/11/16, 11:46:17",4.3,74.1,0.0,Ingen nederbörd,,
323,6374bf795f01ab543c2bca86,ERS Sensor Addiva Sigurdsgatan,eui-a81758fffe034f66,30,22.1,3601,,"2022/11/16, 11:46:17",4.3,74.1,0.0,Ingen nederbörd,131.0,0.0
324,6374bffc5f01ab543c2bca87,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,25,22.9,3633,0.0,"2022/11/16, 11:48:28",4.3,74.1,0.0,Ingen nederbörd,,
325,6374bffc5f01ab543c2bca88,Madelens skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b67,26,22.3,3633,0.0,"2022/11/16, 11:48:28",4.3,74.1,0.0,Ingen nederbörd,,
326,6374c0975f01ab543c2bca89,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,26,21.6,3624,0.0,"2022/11/16, 11:51:03",4.2,75.3,0.0,Ingen nederbörd,,
327,6374c0975f01ab543c2bca8a,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,27,22.0,3629,0.0,"2022/11/16, 11:51:03",4.2,75.3,0.0,Ingen nederbörd,,
328,6374c1285f01ab543c2bca8b,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,25,22.9,3633,0.0,"2022/11/16, 11:53:28",4.2,75.3,0.0,Ingen nederbörd,,
329,6374c1285f01ab543c2bca8c,Madelens skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b67,26,22.3,3633,0.0,"2022/11/16, 11:53:28",4.2,75.3,0.0,Ingen nederbörd,,
330,6374c1c35f01ab543c2bca8d,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,26,21.6,3624,0.0,"2022/11/16, 11:56:03",4.2,75.3,0.0,Ingen nederbörd,,
331,6374c1c35f01ab543c2bca8e,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,27,22.0,3629,0.0,"2022/11/16, 11:56:03",4.2,75.3,0.0,Ingen nederbörd,,
332,6374c20b5f01ab543c2bca8f,ERS Sensor Addiva Sigurdsgatan,eui-a81758fffe034f66,30,22.0,3604,,"2022/11/16, 11:57:15",4.3,74.7,0.0,Ingen nederbörd,129.0,0.0
333,6374c20c5f01ab543c2bca90,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,25,23.0,3633,0.0,"2022/11/16, 11:57:16",4.3,74.7,0.0,Ingen nederbörd,,
334,6374c2b95f01ab543c2bca91,Madelens skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b67,26,22.2,3636,0.0,"2022/11/16, 12:00:09",4.3,74.7,0.0,Ingen nederbörd,,
335,6374c2b95f01ab543c2bca92,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,26,21.6,3624,0.0,"2022/11/16, 12:00:09",4.3,74.7,0.0,Ingen nederbörd,,
336,6374c3375f01ab543c2bca93,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,27,22.0,3629,0.0,"2022/11/16, 12:02:15",4.3,74.7,0.0,Ingen nederbörd,,
337,6374c3375f01ab543c2bca94,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,25,23.0,3633,0.0,"2022/11/16, 12:02:15",4.3,74.7,0.0,Ingen nederbörd,,
338,6374c3e55f01ab543c2bca95,Madelens skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b67,26,22.3,3636,0.0,"2022/11/16, 12:05:09",4.3,74.7,0.0,Ingen nederbörd,,
339,6374c3e55f01ab543c2bca96,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,26,21.6,3624,0.0,"2022/11/16, 12:05:09",4.3,74.7,0.0,Ingen nederbörd,,
340,6374c4295f01ab543c2bca97,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,27,22.0,3629,0.0,"2022/11/16, 12:06:17",4.3,74.7,0.0,Ingen nederbörd,,
341,6374c4295f01ab543c2bca98,ERS Sensor Addiva Sigurdsgatan,eui-a81758fffe034f66,30,22.1,3604,,"2022/11/16, 12:06:17",4.3,74.7,0.0,Ingen nederbörd,126.0,0.0
342,6374c4ac5f01ab543c2bca99,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,25,23.0,3633,0.0,"2022/11/16, 12:08:28",4.3,74.7,0.0,Ingen nederbörd,,
343,6374c4ac5f01ab543c2bca9a,Madelens skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b67,26,22.2,3633,0.0,"2022/11/16, 12:08:28",4.3,74.7,0.0,Ingen nederbörd,,
344,6374c5465f01ab543c2bca9b,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,26,21.6,3624,0.0,"2022/11/16, 12:11:02",4.1,75.7,0.0,Ingen nederbörd,,
345,6374c5465f01ab543c2bca9c,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,27,22.0,3629,0.0,"2022/11/16, 12:11:02",4.1,75.7,0.0,Ingen nederbörd,,
346,6374c5d85f01ab543c2bca9d,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,25,22.9,3633,0.0,"2022/11/16, 12:13:28",4.1,75.7,0.0,Ingen nederbörd,,
347,6374c5d85f01ab543c2bca9e,Madelens skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b67,26,22.2,3636,0.0,"2022/11/16, 12:13:28",4.1,75.7,0.0,Ingen nederbörd,,
348,6374c6725f01ab543c2bca9f,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,26,21.6,3627,0.0,"2022/11/16, 12:16:02",4.1,75.7,0.0,Ingen nederbörd,,
349,6374c6725f01ab543c2bcaa0,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,27,22.0,3629,0.0,"2022/11/16, 12:16:02",4.1,75.7,0.0,Ingen nederbörd,,
350,6374c6bb5f01ab543c2bcaa1,ERS Sensor Addiva Sigurdsgatan,eui-a81758fffe034f66,30,22.1,3599,,"2022/11/16, 12:17:15",4.0,75.4,0.0,Ingen nederbörd,130.0,0.0
351,6374c6bb5f01ab543c2bcaa2,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,25,23.0,3633,0.0,"2022/11/16, 12:17:15",4.0,75.4,0.0,Ingen nederbörd,,
352,6374c7695f01ab543c2bcaa3,Madelens skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b67,26,22.2,3636,0.0,"2022/11/16, 12:20:09",4.0,75.4,0.0,Ingen nederbörd,,
353,6374c7695f01ab543c2bcaa4,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,26,21.6,3624,0.0,"2022/11/16, 12:20:09",4.0,75.4,0.0,Ingen nederbörd,,
354,6374c7e75f01ab543c2bcaa5,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,27,22.0,3629,0.0,"2022/11/16, 12:22:15",4.0,75.4,0.0,Ingen nederbörd,,
355,6374c7e75f01ab543c2bcaa6,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,24,23.0,3633,0.0,"2022/11/16, 12:22:15",4.0,75.4,0.0,Ingen nederbörd,,
356,6374c8955f01ab543c2bcaa7,Madelens skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b67,26,22.2,3636,0.0,"2022/11/16, 12:25:09",4.0,75.4,0.0,Ingen nederbörd,,
357,6374c8955f01ab543c2bcaa8,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,26,21.6,3624,0.0,"2022/11/16, 12:25:09",4.0,75.4,0.0,Ingen nederbörd,,
358,6374c8d95f01ab543c2bcaa9,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,27,22.0,3629,0.0,"2022/11/16, 12:26:17",4.0,75.4,0.0,Ingen nederbörd,,
359,6374c8d95f01ab543c2bcaaa,ERS Sensor Addiva Sigurdsgatan,eui-a81758fffe034f66,30,22.1,3601,,"2022/11/16, 12:26:17",4.0,75.4,0.0,Ingen nederbörd,130.0,0.0
360,6374c95c5f01ab543c2bcaab,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,24,23.0,3633,0.0,"2022/11/16, 12:28:28",4.0,75.4,0.0,Ingen nederbörd,,
361,6374c95c5f01ab543c2bcaac,Madelens skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b67,26,22.2,3636,0.0,"2022/11/16, 12:28:28",4.0,75.4,0.0,Ingen nederbörd,,
362,6374c9f65f01ab543c2bcaad,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,25,21.6,3624,0.0,"2022/11/16, 12:31:02",4.0,75.2,0.0,Ingen nederbörd,,
363,6374c9f65f01ab543c2bcaae,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,26,22.0,3629,0.0,"2022/11/16, 12:31:02",4.0,75.2,0.0,Ingen nederbörd,,
364,6374ca885f01ab543c2bcaaf,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,24,23.0,3633,0.0,"2022/11/16, 12:33:28",4.0,75.2,0.0,Ingen nederbörd,,
365,6374ca885f01ab543c2bcab0,Madelens skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b67,26,22.2,3636,0.0,"2022/11/16, 12:33:28",4.0,75.2,0.0,Ingen nederbörd,,
366,6374cb225f01ab543c2bcab1,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,26,21.6,3622,0.0,"2022/11/16, 12:36:02",4.0,75.2,0.0,Ingen nederbörd,,
367,6374cb225f01ab543c2bcab2,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,27,22.0,3629,0.0,"2022/11/16, 12:36:02",4.0,75.2,0.0,Ingen nederbörd,,
368,6374cb6b5f01ab543c2bcab3,ERS Sensor Addiva Sigurdsgatan,eui-a81758fffe034f66,30,22.1,3601,,"2022/11/16, 12:37:15",3.8,75.2,0.0,Ingen nederbörd,130.0,0.0
369,6374cb6b5f01ab543c2bcab4,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,24,23.0,3633,0.0,"2022/11/16, 12:37:15",3.8,75.2,0.0,Ingen nederbörd,,
370,6374cc195f01ab543c2bcab5,Madelens skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b67,26,22.2,3636,0.0,"2022/11/16, 12:40:09",3.8,75.2,0.0,Ingen nederbörd,,
371,6374cc195f01ab543c2bcab6,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,25,21.6,3624,0.0,"2022/11/16, 12:40:09",3.8,75.2,0.0,Ingen nederbörd,,
372,6374cc975f01ab543c2bcab7,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,26,22.0,3631,0.0,"2022/11/16, 12:42:15",3.8,75.2,0.0,Ingen nederbörd,,
373,6374cc975f01ab543c2bcab8,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,24,23.1,3633,0.0,"2022/11/16, 12:42:15",3.8,75.2,0.0,Ingen nederbörd,,
374,6374cd455f01ab543c2bcab9,Madelens skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b67,26,22.1,3636,0.0,"2022/11/16, 12:45:09",3.8,75.2,0.0,Ingen nederbörd,,
375,6374cd455f01ab543c2bcaba,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,25,21.6,3627,0.0,"2022/11/16, 12:45:09",3.8,75.2,0.0,Ingen nederbörd,,
376,6374cd895f01ab543c2bcabb,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,26,22.0,3629,0.0,"2022/11/16, 12:46:17",3.8,75.2,0.0,Ingen nederbörd,,
377,6374cd895f01ab543c2bcabc,ERS Sensor Addiva Sigurdsgatan,eui-a81758fffe034f66,30,22.1,3604,,"2022/11/16, 12:46:17",3.8,75.2,0.0,Ingen nederbörd,130.0,0.0
378,6374ce0c5f01ab543c2bcabd,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,24,23.1,3633,0.0,"2022/11/16, 12:48:28",3.8,75.2,0.0,Ingen nederbörd,,
379,6374ce0c5f01ab543c2bcabe,Madelens skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b67,26,22.1,3633,0.0,"2022/11/16, 12:48:28",3.8,75.2,0.0,Ingen nederbörd,,
380,6374cea65f01ab543c2bcabf,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,25,21.6,3624,0.0,"2022/11/16, 12:51:02",4.0,76.1,0.0,Ingen nederbörd,,
381,6374cea65f01ab543c2bcac0,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,26,22.0,3629,0.0,"2022/11/16, 12:51:02",4.0,76.1,0.0,Ingen nederbörd,,
382,6374cf385f01ab543c2bcac1,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,24,23.0,3633,0.0,"2022/11/16, 12:53:28",4.0,76.1,0.0,Ingen nederbörd,,
383,6374cf385f01ab543c2bcac2,Madelens skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b67,26,22.1,3636,0.0,"2022/11/16, 12:53:28",4.0,76.1,0.0,Ingen nederbörd,,
384,6374cfd25f01ab543c2bcac3,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,25,21.7,3624,0.0,"2022/11/16, 12:56:02",4.0,76.1,0.0,Ingen nederbörd,,
385,6374cfd25f01ab543c2bcac4,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,26,22.0,3629,0.0,"2022/11/16, 12:56:02",4.0,76.1,0.0,Ingen nederbörd,,
386,6374d01b5f01ab543c2bcac5,ERS Sensor Addiva Sigurdsgatan,eui-a81758fffe034f66,29,22.2,3604,,"2022/11/16, 12:57:15",4.2,75.2,0.0,Ingen nederbörd,129.0,0.0
387,6374d01b5f01ab543c2bcac6,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,24,23.0,3633,0.0,"2022/11/16, 12:57:15",4.2,75.2,0.0,Ingen nederbörd,,
388,6374d0c95f01ab543c2bcac7,Madelens skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b67,26,22.1,3636,0.0,"2022/11/16, 13:00:09",4.2,75.2,0.0,Ingen nederbörd,,
389,6374d0c95f01ab543c2bcac8,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,25,21.7,3624,0.0,"2022/11/16, 13:00:09",4.2,75.2,0.0,Ingen nederbörd,,
390,6374d1475f01ab543c2bcac9,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,26,22.0,3629,0.0,"2022/11/16, 13:02:15",4.2,75.2,0.0,Ingen nederbörd,,
391,6374d1475f01ab543c2bcaca,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,24,22.9,3633,0.0,"2022/11/16, 13:02:15",4.2,75.2,0.0,Ingen nederbörd,,
392,6374d1f55f01ab543c2bcacb,Madelens skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b67,26,22.1,3633,0.0,"2022/11/16, 13:05:09",4.2,75.2,0.0,Ingen nederbörd,,
393,6374d1f55f01ab543c2bcacc,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,25,21.6,3624,0.0,"2022/11/16, 13:05:09",4.2,75.2,0.0,Ingen nederbörd,,
394,6374d2395f01ab543c2bcacd,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,26,22.1,3629,0.0,"2022/11/16, 13:06:17",4.2,75.2,0.0,Ingen nederbörd,,
395,6374d2395f01ab543c2bcace,ERS Sensor Addiva Sigurdsgatan,eui-a81758fffe034f66,29,22.2,3604,,"2022/11/16, 13:06:17",4.2,75.2,0.0,Ingen nederbörd,129.0,0.0
396,6374d2bc5f01ab543c2bcacf,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,24,22.9,3633,0.0,"2022/11/16, 13:08:28",4.2,75.2,0.0,Ingen nederbörd,,
397,6374d2bc5f01ab543c2bcad0,Madelens skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b67,26,22.0,3636,0.0,"2022/11/16, 13:08:28",4.2,75.2,0.0,Ingen nederbörd,,
398,6374d3565f01ab543c2bcad1,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,25,21.6,3624,0.0,"2022/11/16, 13:11:02",4.0,75.9,0.0,Ingen nederbörd,,
399,6374d3565f01ab543c2bcad2,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,26,22.1,3629,0.0,"2022/11/16, 13:11:02",4.0,75.9,0.0,Ingen nederbörd,,
400,6374d3e85f01ab543c2bcad3,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,24,22.9,3633,0.0,"2022/11/16, 13:13:28",4.0,75.9,0.0,Ingen nederbörd,,
401,6374d3e85f01ab543c2bcad4,Madelens skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b67,26,22.1,3636,0.0,"2022/11/16, 13:13:28",4.0,75.9,0.0,Ingen nederbörd,,
402,6374d4825f01ab543c2bcad5,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,25,21.7,3627,0.0,"2022/11/16, 13:16:02",4.0,75.9,0.0,Ingen nederbörd,,
403,6374d4825f01ab543c2bcad6,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,27,22.1,3629,0.0,"2022/11/16, 13:16:02",4.0,75.9,0.0,Ingen nederbörd,,
404,6374d4cb5f01ab543c2bcad7,ERS Sensor Addiva Sigurdsgatan,eui-a81758fffe034f66,29,22.2,3604,,"2022/11/16, 13:17:15",4.2,75.6,0.0,Ingen nederbörd,128.0,0.0
405,6374d4cb5f01ab543c2bcad8,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,24,22.9,3633,0.0,"2022/11/16, 13:17:15",4.2,75.6,0.0,Ingen nederbörd,,
406,6374d5795f01ab543c2bcad9,Madelens skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b67,26,22.1,3636,0.0,"2022/11/16, 13:20:09",4.2,75.6,0.0,Ingen nederbörd,,
407,6374d5795f01ab543c2bcada,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,25,21.7,3624,0.0,"2022/11/16, 13:20:09",4.2,75.6,0.0,Ingen nederbörd,,
408,6374d5f75f01ab543c2bcadb,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,27,22.1,3631,0.0,"2022/11/16, 13:22:15",4.2,75.6,0.0,Ingen nederbörd,,
409,6374d5f75f01ab543c2bcadc,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,24,22.9,3633,0.0,"2022/11/16, 13:22:15",4.2,75.6,0.0,Ingen nederbörd,,
410,6374d6a55f01ab543c2bcadd,Madelens skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b67,26,22.1,3636,0.0,"2022/11/16, 13:25:09",4.2,75.6,0.0,Ingen nederbörd,,
411,6374d6a55f01ab543c2bcade,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,25,21.6,3624,0.0,"2022/11/16, 13:25:09",4.2,75.6,0.0,Ingen nederbörd,,
412,6374d6e85f01ab543c2bcadf,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,27,22.1,3629,0.0,"2022/11/16, 13:26:16",4.2,75.6,0.0,Ingen nederbörd,,
413,6374d6e95f01ab543c2bcae0,ERS Sensor Addiva Sigurdsgatan,eui-a81758fffe034f66,29,22.2,3604,,"2022/11/16, 13:26:17",4.2,75.6,0.0,Ingen nederbörd,129.0,0.0
414,6374d76c5f01ab543c2bcae1,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,24,22.9,3636,0.0,"2022/11/16, 13:28:28",4.2,75.6,0.0,Ingen nederbörd,,
415,6374d76c5f01ab543c2bcae2,Madelens skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b67,26,22.1,3636,0.0,"2022/11/16, 13:28:28",4.2,75.6,0.0,Ingen nederbörd,,
416,6374d8065f01ab543c2bcae3,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,25,21.7,3624,0.0,"2022/11/16, 13:31:02",4.2,76.6,0.0,Ingen nederbörd,,
417,6374d8065f01ab543c2bcae4,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,26,22.2,3631,0.0,"2022/11/16, 13:31:02",4.2,76.6,0.0,Ingen nederbörd,,
418,6374d8985f01ab543c2bcae5,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,24,22.9,3633,0.0,"2022/11/16, 13:33:28",4.2,76.6,0.0,Ingen nederbörd,,
419,6374d8985f01ab543c2bcae6,Madelens skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b67,26,22.1,3633,0.0,"2022/11/16, 13:33:28",4.2,76.6,0.0,Ingen nederbörd,,
420,6374d9325f01ab543c2bcae7,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,25,21.7,3627,0.0,"2022/11/16, 13:36:02",4.2,76.6,0.0,Ingen nederbörd,,
421,6374d9325f01ab543c2bcae8,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,26,22.2,3629,0.0,"2022/11/16, 13:36:02",4.2,76.6,0.0,Ingen nederbörd,,
422,6374d97b5f01ab543c2bcae9,ERS Sensor Addiva Sigurdsgatan,eui-a81758fffe034f66,30,22.2,3604,,"2022/11/16, 13:37:15",4.0,76.1,0.0,Ingen nederbörd,129.0,0.0
423,6374d97b5f01ab543c2bcaea,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,24,22.9,3633,0.0,"2022/11/16, 13:37:15",4.0,76.1,0.0,Ingen nederbörd,,
424,6374da295f01ab543c2bcaeb,Madelens skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b67,26,22.1,3636,0.0,"2022/11/16, 13:40:09",4.0,76.1,0.0,Ingen nederbörd,,
425,6374da295f01ab543c2bcaec,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,25,21.8,3624,0.0,"2022/11/16, 13:40:09",4.0,76.1,0.0,Ingen nederbörd,,
426,6374daa75f01ab543c2bcaed,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,26,22.2,3629,0.0,"2022/11/16, 13:42:15",4.0,76.1,0.0,Ingen nederbörd,,
427,6374daa75f01ab543c2bcaee,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,24,22.9,3633,0.0,"2022/11/16, 13:42:15",4.0,76.1,0.0,Ingen nederbörd,,
428,6374db555f01ab543c2bcaef,Madelens skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b67,26,22.1,3636,0.0,"2022/11/16, 13:45:09",4.0,76.1,0.0,Ingen nederbörd,,
429,6374db555f01ab543c2bcaf0,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,25,21.7,3627,0.0,"2022/11/16, 13:45:09",4.0,76.1,0.0,Ingen nederbörd,,
430,6374db985f01ab543c2bcaf1,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,26,22.2,3631,0.0,"2022/11/16, 13:46:16",4.0,76.1,0.0,Ingen nederbörd,,
431,6374db985f01ab543c2bcaf2,ERS Sensor Addiva Sigurdsgatan,eui-a81758fffe034f66,29,22.3,3601,,"2022/11/16, 13:46:16",4.0,76.1,0.0,Ingen nederbörd,127.0,0.0
432,6374dc1c5f01ab543c2bcaf3,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,24,22.9,3633,0.0,"2022/11/16, 13:48:28",4.0,76.1,0.0,Ingen nederbörd,,
433,6374dc1c5f01ab543c2bcaf4,Madelens skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b67,26,22.1,3633,0.0,"2022/11/16, 13:48:28",4.0,76.1,0.0,Ingen nederbörd,,
434,6374dcb65f01ab543c2bcaf5,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,25,21.7,3627,0.0,"2022/11/16, 13:51:02",3.8,76.7,0.0,Ingen nederbörd,,
435,6374dcb65f01ab543c2bcaf6,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,26,22.2,3631,0.0,"2022/11/16, 13:51:02",3.8,76.7,0.0,Ingen nederbörd,,
436,6374dd485f01ab543c2bcaf7,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,24,22.8,3633,0.0,"2022/11/16, 13:53:28",3.8,76.7,0.0,Ingen nederbörd,,
437,6374dd485f01ab543c2bcaf8,Madelens skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b67,26,22.0,3636,0.0,"2022/11/16, 13:53:28",3.8,76.7,0.0,Ingen nederbörd,,
438,6374dde25f01ab543c2bcaf9,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,25,21.8,3624,0.0,"2022/11/16, 13:56:02",3.8,76.7,0.0,Ingen nederbörd,,
439,6374dde25f01ab543c2bcafa,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,26,22.2,3631,0.0,"2022/11/16, 13:56:02",3.8,76.7,0.0,Ingen nederbörd,,
440,6374de2b5f01ab543c2bcafb,ERS Sensor Addiva Sigurdsgatan,eui-a81758fffe034f66,30,22.2,3601,,"2022/11/16, 13:57:15",4.1,75.8,0.0,Ingen nederbörd,128.0,0.0
441,6374de2b5f01ab543c2bcafc,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,24,22.8,3633,0.0,"2022/11/16, 13:57:15",4.1,75.8,0.0,Ingen nederbörd,,
442,6374ded95f01ab543c2bcafd,Madelens skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b67,26,22.1,3636,0.0,"2022/11/16, 14:00:09",4.1,75.8,0.0,Ingen nederbörd,,
