,_id,Sensor_ID,data,Tid
537,6346852f063730b68e5601a9,eui-a81758fffe075b65,"{'humidity': 30, 'temperature': 22, 'vdd': 3634, 'waterleak': 0}",2022-10-12 11:12:32
538,63468545eaf1f15989de96d9,eui-a81758fffe075c91,"{'humidity': 26, 'temperature': 23.1, 'vdd': 3622, 'waterleak': 0}",2022-10-12 11:12:51
539,63468559063730b68e5601aa,eui-a81758fffe075b66,"{'humidity': 26, 'temperature': 23.7, 'vdd': 3623, 'waterleak': 0}",2022-10-12 11:13:19
540,6346858ceaf1f15989de96da,eui-a81758fffe075c91,"{'humidity': 26, 'temperature': 23.1, 'vdd': 3622, 'waterleak': 0}",2022-10-12 11:13:42
541,6346859f063730b68e5601ab,eui-a81758fffe075b66,"{'humidity': 26, 'temperature': 23.7, 'vdd': 3625, 'waterleak': 0}",2022-10-12 11:14:01
542,634685baeaf1f15989de96db,eui-a81758fffe075b65,"{'humidity': 30, 'temperature': 22, 'vdd': 3634, 'waterleak': 0}",2022-10-12 11:14:52
543,634685d1063730b68e5601ac,eui-a81758fffe075c91,"{'humidity': 26, 'temperature': 23.1, 'vdd': 3624, 'waterleak': 0}",2022-10-12 11:15:11
544,634685e5eaf1f15989de96dc,eui-a81758fffe075b66,"{'humidity': 26, 'temperature': 23.7, 'vdd': 3623, 'waterleak': 0}",2022-10-12 11:15:39
545,63468600063730b68e5601ad,eui-a81758fffe075b65,"{'humidity': 30, 'temperature': 22, 'vdd': 3631, 'waterleak': 0}",2022-10-12 11:16:02
546,6346862beaf1f15989de96dd,eui-a81758fffe075b66,"{'humidity': 26, 'temperature': 23.7, 'vdd': 3623, 'waterleak': 0}",2022-10-12 11:16:21
547,63468646063730b68e5601ae,eui-a81758fffe075b65,"{'humidity': 30, 'temperature': 22, 'vdd': 3634, 'waterleak': 0}",2022-10-12 11:16:49
548,6346865deaf1f15989de96de,eui-a81758fffe075c91,"{'humidity': 26, 'temperature': 23.1, 'vdd': 3624, 'waterleak': 0}",2022-10-12 11:17:31
549,63468671063730b68e5601af,eui-a81758fffe075b66,"{'humidity': 26, 'temperature': 23.7, 'vdd': 3623, 'waterleak': 0}",2022-10-12 11:17:59
550,6346868ceaf1f15989de96df,eui-a81758fffe075b65,"{'humidity': 30, 'temperature': 22, 'vdd': 3631, 'waterleak': 0}",2022-10-12 11:18:22
551,634686a3063730b68e5601b0,eui-a81758fffe075c91,"{'humidity': 26, 'temperature': 23.1, 'vdd': 3624, 'waterleak': 0}",2022-10-12 11:18:41
552,634686b7eaf1f15989de96e0,eui-a81758fffe075b66,"{'humidity': 25, 'temperature': 23.7, 'vdd': 3623, 'waterleak': 0}",2022-10-12 11:19:09
553,634686d2063730b68e5601b1,eui-a81758fffe075b65,"{'humidity': 30, 'temperature': 22, 'vdd': 3631, 'waterleak': 0}",2022-10-12 11:19:32
554,634686e9eaf1f15989de96e1,eui-a81758fffe075c91,"{'humidity': 26, 'temperature': 23.1, 'vdd': 3627, 'waterleak': 0}",2022-10-12 11:19:51
555,634686fd063730b68e5601b2,eui-a81758fffe075b66,"{'humidity': 25, 'temperature': 23.7, 'vdd': 3623, 'waterleak': 0}",2022-10-12 11:20:19
556,63468718eaf1f15989de96e2,eui-a81758fffe075b65,"{'humidity': 30, 'temperature': 22, 'vdd': 3631, 'waterleak': 0}",2022-10-12 11:20:42
557,6346872f063730b68e5601b3,eui-a81758fffe075c91,"{'humidity': 26, 'temperature': 23.1, 'vdd': 3624, 'waterleak': 0}",2022-10-12 11:21:01
558,63468743eaf1f15989de96e3,eui-a81758fffe075b66,"{'humidity': 26, 'temperature': 23.7, 'vdd': 3623, 'waterleak': 0}",2022-10-12 11:21:29
559,6346875e063730b68e5601b4,eui-a81758fffe075b65,"{'humidity': 30, 'temperature': 22.1, 'vdd': 3631, 'waterleak': 0}",2022-10-12 11:21:52
560,63468775eaf1f15989de96e4,eui-a81758fffe075c91,"{'humidity': 26, 'temperature': 23.1, 'vdd': 3624, 'waterleak': 0}",2022-10-12 11:22:11
561,63468789063730b68e5601b5,eui-a81758fffe075b66,"{'humidity': 26, 'temperature': 23.7, 'vdd': 3623, 'waterleak': 0}",2022-10-12 11:22:39
562,634687a4eaf1f15989de96e5,eui-a81758fffe075b65,"{'humidity': 30, 'temperature': 22, 'vdd': 3631, 'waterleak': 0}",2022-10-12 11:23:02
563,634687bb063730b68e5601b6,eui-a81758fffe075c91,"{'humidity': 26, 'temperature': 23.1, 'vdd': 3624, 'waterleak': 0}",2022-10-12 11:23:21
564,634687cfeaf1f15989de96e6,eui-a81758fffe075b66,"{'humidity': 26, 'temperature': 23.7, 'vdd': 3625, 'waterleak': 0}",2022-10-12 11:23:49
565,634687ea063730b68e5601b7,eui-a81758fffe075b65,"{'humidity': 30, 'temperature': 22, 'vdd': 3631, 'waterleak': 0}",2022-10-12 11:24:12
566,63468801eaf1f15989de96e7,eui-a81758fffe075c91,"{'humidity': 26, 'temperature': 23.1, 'vdd': 3624, 'waterleak': 0}",2022-10-12 11:24:31
567,63468815063730b68e5601b8,eui-a81758fffe075b66,"{'humidity': 26, 'temperature': 23.7, 'vdd': 3623, 'waterleak': 0}",2022-10-12 11:24:59
568,63468830eaf1f15989de96e8,eui-a81758fffe075b65,"{'humidity': 30, 'temperature': 22, 'vdd': 3631, 'waterleak': 0}",2022-10-12 11:25:22
569,63468847063730b68e5601b9,eui-a81758fffe075c91,"{'humidity': 26, 'temperature': 23.1, 'vdd': 3624, 'waterleak': 0}",2022-10-12 11:25:41
570,6346885beaf1f15989de96e9,eui-a81758fffe075b66,"{'humidity': 26, 'temperature': 23.8, 'vdd': 3623, 'waterleak': 0}",2022-10-12 11:26:09
571,63468876063730b68e5601ba,eui-a81758fffe075b65,"{'humidity': 30, 'temperature': 22, 'vdd': 3634, 'waterleak': 0}",2022-10-12 11:26:32
572,6346888deaf1f15989de96ea,eui-a81758fffe075c91,"{'humidity': 26, 'temperature': 23.1, 'vdd': 3624, 'waterleak': 0}",2022-10-12 11:26:51
573,634688a1063730b68e5601bb,eui-a81758fffe075b66,"{'humidity': 26, 'temperature': 23.7, 'vdd': 3623, 'waterleak': 0}",2022-10-12 11:27:19
574,634688bceaf1f15989de96eb,eui-a81758fffe075b65,"{'humidity': 30, 'temperature': 22.1, 'vdd': 3634, 'waterleak': 0}",2022-10-12 11:27:42
575,634688d3063730b68e5601bc,eui-a81758fffe075c91,"{'humidity': 26, 'temperature': 23.1, 'vdd': 3622, 'waterleak': 0}",2022-10-12 11:28:01
576,634688e7eaf1f15989de96ec,eui-a81758fffe075b66,"{'humidity': 26, 'temperature': 23.8, 'vdd': 3625, 'waterleak': 0}",2022-10-12 11:28:29
577,63468902063730b68e5601bd,eui-a81758fffe075b65,"{'humidity': 30, 'temperature': 22.1, 'vdd': 3631, 'waterleak': 0}",2022-10-12 11:28:52
578,63468919eaf1f15989de96ed,eui-a81758fffe075c91,"{'humidity': 26, 'temperature': 23.1, 'vdd': 3624, 'waterleak': 0}",2022-10-12 11:29:11
579,6346892d063730b68e5601be,eui-a81758fffe075b66,"{'humidity': 26, 'temperature': 23.8, 'vdd': 3623, 'waterleak': 0}",2022-10-12 11:29:39
580,63468948eaf1f15989de96ee,eui-a81758fffe075b65,"{'humidity': 30, 'temperature': 22, 'vdd': 3631, 'waterleak': 0}",2022-10-12 11:30:02
581,6346895f063730b68e5601bf,eui-a81758fffe075c91,"{'humidity': 26, 'temperature': 23.1, 'vdd': 3624, 'waterleak': 0}",2022-10-12 11:30:21
582,63468973eaf1f15989de96ef,eui-a81758fffe075b66,"{'humidity': 26, 'temperature': 23.8, 'vdd': 3623, 'waterleak': 0}",2022-10-12 11:30:49
583,6346898e063730b68e5601c0,eui-a81758fffe075b65,"{'humidity': 30, 'temperature': 22, 'vdd': 3631, 'waterleak': 0}",2022-10-12 11:31:12
584,634689a5eaf1f15989de96f0,eui-a81758fffe075c91,"{'humidity': 26, 'temperature': 23.1, 'vdd': 3624, 'waterleak': 0}",2022-10-12 11:31:31
585,634689b9063730b68e5601c1,eui-a81758fffe075b66,"{'humidity': 26, 'temperature': 23.8, 'vdd': 3623, 'waterleak': 0}",2022-10-12 11:31:59
586,634689d4eaf1f15989de96f1,eui-a81758fffe075b65,"{'humidity': 30, 'temperature': 22.1, 'vdd': 3634, 'waterleak': 0}",2022-10-12 11:32:22
587,634689eb063730b68e5601c2,eui-a81758fffe075c91,"{'humidity': 26, 'temperature': 23.1, 'vdd': 3624, 'waterleak': 0}",2022-10-12 11:32:41
588,634689ffeaf1f15989de96f2,eui-a81758fffe075b66,"{'humidity': 26, 'temperature': 23.7, 'vdd': 3623, 'waterleak': 0}",2022-10-12 11:33:09
589,63468a1a063730b68e5601c3,eui-a81758fffe075b65,"{'humidity': 30, 'temperature': 22.1, 'vdd': 3631, 'waterleak': 0}",2022-10-12 11:33:32
590,63468a31eaf1f15989de96f3,eui-a81758fffe075c91,"{'humidity': 26, 'temperature': 23.1, 'vdd': 3624, 'waterleak': 0}",2022-10-12 11:33:51
591,63468a45063730b68e5601c4,eui-a81758fffe075b66,"{'humidity': 26, 'temperature': 23.8, 'vdd': 3623, 'waterleak': 0}",2022-10-12 11:34:19
592,63468a60eaf1f15989de96f4,eui-a81758fffe075b65,"{'humidity': 30, 'temperature': 22, 'vdd': 3634, 'waterleak': 0}",2022-10-12 11:34:42
593,63468a77063730b68e5601c5,eui-a81758fffe075c91,"{'humidity': 26, 'temperature': 23.1, 'vdd': 3624, 'waterleak': 0}",2022-10-12 11:35:01
594,63468a8beaf1f15989de96f5,eui-a81758fffe075b66,"{'humidity': 26, 'temperature': 23.8, 'vdd': 3623, 'waterleak': 0}",2022-10-12 11:35:29
595,63468abd063730b68e5601c6,eui-a81758fffe075c91,"{'humidity': 26, 'temperature': 23.1, 'vdd': 3627, 'waterleak': 0}",2022-10-12 11:35:52
596,63468ad1eaf1f15989de96f6,eui-a81758fffe075b66,"{'humidity': 26, 'temperature': 23.8, 'vdd': 3623, 'waterleak': 0}",2022-10-12 11:36:11
597,63468aec063730b68e5601c7,eui-a81758fffe075b65,"{'humidity': 30, 'temperature': 22.1, 'vdd': 3631, 'waterleak': 0}",2022-10-12 11:37:02
598,63468b03eaf1f15989de96f7,eui-a81758fffe075c91,"{'humidity': 27, 'temperature': 23.2, 'vdd': 3624, 'waterleak': 0}",2022-10-12 11:37:21
599,63468b17063730b68e5601c8,eui-a81758fffe075b66,"{'humidity': 26, 'temperature': 23.7, 'vdd': 3625, 'waterleak': 0}",2022-10-12 11:37:49
600,63468b32eaf1f15989de96f8,eui-a81758fffe075b65,"{'humidity': 30, 'temperature': 22.1, 'vdd': 3631, 'waterleak': 0}",2022-10-12 11:38:12
601,63468b49063730b68e5601c9,eui-a81758fffe075c91,"{'humidity': 27, 'temperature': 23.1, 'vdd': 3624, 'waterleak': 0}",2022-10-12 11:38:31
602,63468b5ceaf1f15989de96f9,eui-a81758fffe075b66,"{'humidity': 26, 'temperature': 23.8, 'vdd': 3623, 'waterleak': 0}",2022-10-12 11:38:59
603,63468b78063730b68e5601ca,eui-a81758fffe075b65,"{'humidity': 30, 'temperature': 22.1, 'vdd': 3631, 'waterleak': 0}",2022-10-12 11:39:22
604,63468b8feaf1f15989de96fa,eui-a81758fffe075c91,"{'humidity': 27, 'temperature': 23.1, 'vdd': 3624, 'waterleak': 0}",2022-10-12 11:39:41
605,63468ba2063730b68e5601cb,eui-a81758fffe075b66,"{'humidity': 26, 'temperature': 23.7, 'vdd': 3623, 'waterleak': 0}",2022-10-12 11:40:09
606,63468bbeeaf1f15989de96fb,eui-a81758fffe075b65,"{'humidity': 30, 'temperature': 22.1, 'vdd': 3631, 'waterleak': 0}",2022-10-12 11:40:32
607,63468bd5063730b68e5601cc,eui-a81758fffe075c91,"{'humidity': 27, 'temperature': 23.1, 'vdd': 3624, 'waterleak': 0}",2022-10-12 11:40:51
608,63468be9eaf1f15989de96fc,eui-a81758fffe075b66,"{'humidity': 26, 'temperature': 23.7, 'vdd': 3625, 'waterleak': 0}",2022-10-12 11:41:19
609,63468c04063730b68e5601cd,eui-a81758fffe075b65,"{'humidity': 30, 'temperature': 22.1, 'vdd': 3634, 'waterleak': 0}",2022-10-12 11:41:42
610,63468c1beaf1f15989de96fd,eui-a81758fffe075c91,"{'humidity': 27, 'temperature': 23.2, 'vdd': 3624, 'waterleak': 0}",2022-10-12 11:42:01
611,63468c2e063730b68e5601ce,eui-a81758fffe075b66,"{'humidity': 26, 'temperature': 23.7, 'vdd': 3623, 'waterleak': 0}",2022-10-12 11:42:29
612,63468c4aeaf1f15989de96fe,eui-a81758fffe075b65,"{'humidity': 30, 'temperature': 22.1, 'vdd': 3631, 'waterleak': 0}",2022-10-12 11:42:52
613,63468c61063730b68e5601cf,eui-a81758fffe075c91,"{'humidity': 27, 'temperature': 23.2, 'vdd': 3624, 'waterleak': 0}",2022-10-12 11:43:11
614,63468c74eaf1f15989de96ff,eui-a81758fffe075b66,"{'humidity': 26, 'temperature': 23.7, 'vdd': 3623, 'waterleak': 0}",2022-10-12 11:43:39
615,63468c90063730b68e5601d0,eui-a81758fffe075b65,"{'humidity': 30, 'temperature': 22.1, 'vdd': 3631, 'waterleak': 0}",2022-10-12 11:44:02
616,63468ca7eaf1f15989de9700,eui-a81758fffe075c91,"{'humidity': 27, 'temperature': 23.2, 'vdd': 3624, 'waterleak': 0}",2022-10-12 11:44:21
617,63468cba063730b68e5601d1,eui-a81758fffe075b66,"{'humidity': 26, 'temperature': 23.7, 'vdd': 3623, 'waterleak': 0}",2022-10-12 11:44:49
618,63468cd6eaf1f15989de9701,eui-a81758fffe075b65,"{'humidity': 30, 'temperature': 22.1, 'vdd': 3634, 'waterleak': 0}",2022-10-12 11:45:12
619,63468ced063730b68e5601d2,eui-a81758fffe075c91,"{'humidity': 27, 'temperature': 23.2, 'vdd': 3624, 'waterleak': 0}",2022-10-12 11:45:31
620,63468d00eaf1f15989de9702,eui-a81758fffe075b66,"{'humidity': 26, 'temperature': 23.7, 'vdd': 3623, 'waterleak': 0}",2022-10-12 11:45:59
621,63468d1c063730b68e5601d3,eui-a81758fffe075b65,"{'humidity': 30, 'temperature': 22.1, 'vdd': 3631, 'waterleak': 0}",2022-10-12 11:46:22
622,63468d33eaf1f15989de9703,eui-a81758fffe075c91,"{'humidity': 27, 'temperature': 23.1, 'vdd': 3627, 'waterleak': 0}",2022-10-12 11:46:41
623,63468d46063730b68e5601d4,eui-a81758fffe075b66,"{'humidity': 26, 'temperature': 23.7, 'vdd': 3625, 'waterleak': 0}",2022-10-12 11:47:09
624,63468d62eaf1f15989de9704,eui-a81758fffe075b65,"{'humidity': 30, 'temperature': 22.1, 'vdd': 3634, 'waterleak': 0}",2022-10-12 11:47:32
625,63468d79063730b68e5601d5,eui-a81758fffe075c91,"{'humidity': 27, 'temperature': 23.2, 'vdd': 3624, 'waterleak': 0}",2022-10-12 11:47:51
626,63468d8ceaf1f15989de9705,eui-a81758fffe075b66,"{'humidity': 26, 'temperature': 23.8, 'vdd': 3623, 'waterleak': 0}",2022-10-12 11:48:19
627,63468da8063730b68e5601d6,eui-a81758fffe075b65,"{'humidity': 30, 'temperature': 22.1, 'vdd': 3634, 'waterleak': 0}",2022-10-12 11:48:42
628,63468dbfeaf1f15989de9706,eui-a81758fffe075c91,"{'humidity': 27, 'temperature': 23.2, 'vdd': 3624, 'waterleak': 0}",2022-10-12 11:49:01
629,63468dd2063730b68e5601d7,eui-a81758fffe075b66,"{'humidity': 26, 'temperature': 23.7, 'vdd': 3623, 'waterleak': 0}",2022-10-12 11:49:29
630,63468deeeaf1f15989de9707,eui-a81758fffe075b65,"{'humidity': 30, 'temperature': 22.1, 'vdd': 3634, 'waterleak': 0}",2022-10-12 11:49:52
631,63468e05063730b68e5601d8,eui-a81758fffe075c91,"{'humidity': 27, 'temperature': 23.2, 'vdd': 3624, 'waterleak': 0}",2022-10-12 11:50:11
632,63468e18eaf1f15989de9708,eui-a81758fffe075b66,"{'humidity': 26, 'temperature': 23.7, 'vdd': 3623, 'waterleak': 0}",2022-10-12 11:50:39
633,63468e34063730b68e5601d9,eui-a81758fffe075b65,"{'humidity': 30, 'temperature': 22.1, 'vdd': 3631, 'waterleak': 0}",2022-10-12 11:51:02
634,63468e4beaf1f15989de9709,eui-a81758fffe075c91,"{'humidity': 27, 'temperature': 23.2, 'vdd': 3624, 'waterleak': 0}",2022-10-12 11:51:21
635,63468e5e063730b68e5601da,eui-a81758fffe075b66,"{'humidity': 26, 'temperature': 23.7, 'vdd': 3623, 'waterleak': 0}",2022-10-12 11:51:49
636,63468e7aeaf1f15989de970a,eui-a81758fffe075b65,"{'humidity': 30, 'temperature': 22.1, 'vdd': 3634, 'waterleak': 0}",2022-10-12 11:52:12
637,63468e91063730b68e5601db,eui-a81758fffe075c91,"{'humidity': 28, 'temperature': 23.2, 'vdd': 3624, 'waterleak': 0}",2022-10-12 11:52:31
638,63468ea4eaf1f15989de970b,eui-a81758fffe075b66,"{'humidity': 26, 'temperature': 23.7, 'vdd': 3623, 'waterleak': 0}",2022-10-12 11:52:59
639,63468ec0063730b68e5601dc,eui-a81758fffe075b65,"{'humidity': 30, 'temperature': 22.1, 'vdd': 3631, 'waterleak': 0}",2022-10-12 11:53:22
640,63468ed7eaf1f15989de970c,eui-a81758fffe075c91,"{'humidity': 27, 'temperature': 23.3, 'vdd': 3624, 'waterleak': 0}",2022-10-12 11:53:41
641,63468eea063730b68e5601dd,eui-a81758fffe075b66,"{'humidity': 26, 'temperature': 23.7, 'vdd': 3625, 'waterleak': 0}",2022-10-12 11:54:09
642,63468f06eaf1f15989de970d,eui-a81758fffe075b65,"{'humidity': 30, 'temperature': 22.1, 'vdd': 3631, 'waterleak': 0}",2022-10-12 11:54:32
643,63468f1d063730b68e5601de,eui-a81758fffe075c91,"{'humidity': 27, 'temperature': 23.2, 'vdd': 3624, 'waterleak': 0}",2022-10-12 11:54:51
644,63468f30eaf1f15989de970e,eui-a81758fffe075b66,"{'humidity': 26, 'temperature': 23.7, 'vdd': 3623, 'waterleak': 0}",2022-10-12 11:55:19
645,63468f4c063730b68e5601df,eui-a81758fffe075b65,"{'humidity': 30, 'temperature': 22.1, 'vdd': 3631, 'waterleak': 0}",2022-10-12 11:55:42
646,63468f63eaf1f15989de970f,eui-a81758fffe075c91,"{'humidity': 28, 'temperature': 23.2, 'vdd': 3624, 'waterleak': 0}",2022-10-12 11:56:01
647,63468f76063730b68e5601e0,eui-a81758fffe075b66,"{'humidity': 26, 'temperature': 23.7, 'vdd': 3625, 'waterleak': 0}",2022-10-12 11:56:29
648,63468f92eaf1f15989de9710,eui-a81758fffe075b65,"{'humidity': 30, 'temperature': 22.1, 'vdd': 3631, 'waterleak': 0}",2022-10-12 11:56:52
649,63468fa9063730b68e5601e1,eui-a81758fffe075c91,"{'humidity': 28, 'temperature': 23.3, 'vdd': 3627, 'waterleak': 0}",2022-10-12 11:57:11
650,63468fbceaf1f15989de9711,eui-a81758fffe075b66,"{'humidity': 26, 'temperature': 23.7, 'vdd': 3623, 'waterleak': 0}",2022-10-12 11:57:39
651,63468fd8063730b68e5601e2,eui-a81758fffe075b65,"{'humidity': 30, 'temperature': 22.1, 'vdd': 3634, 'waterleak': 0}",2022-10-12 11:58:02
652,63468fefeaf1f15989de9712,eui-a81758fffe075c91,"{'humidity': 28, 'temperature': 23.3, 'vdd': 3624, 'waterleak': 0}",2022-10-12 11:58:21
653,63469002063730b68e5601e3,eui-a81758fffe075b66,"{'humidity': 26, 'temperature': 23.7, 'vdd': 3623, 'waterleak': 0}",2022-10-12 11:58:49
654,6346901eeaf1f15989de9713,eui-a81758fffe075b65,"{'humidity': 30, 'temperature': 22.1, 'vdd': 3634, 'waterleak': 0}",2022-10-12 11:59:12
655,63469035063730b68e5601e4,eui-a81758fffe075c91,"{'humidity': 28, 'temperature': 23.2, 'vdd': 3624, 'waterleak': 0}",2022-10-12 11:59:31
656,63469048eaf1f15989de9714,eui-a81758fffe075b66,"{'humidity': 26, 'temperature': 23.7, 'vdd': 3623, 'waterleak': 0}",2022-10-12 11:59:59
657,63469064063730b68e5601e5,eui-a81758fffe075b65,"{'humidity': 30, 'temperature': 22.1, 'vdd': 3634, 'waterleak': 0}",2022-10-12 12:00:22
658,6346907beaf1f15989de9715,eui-a81758fffe075c91,"{'humidity': 28, 'temperature': 23.2, 'vdd': 3624, 'waterleak': 0}",2022-10-12 12:00:41
659,6346908e063730b68e5601e6,eui-a81758fffe075b66,"{'humidity': 26, 'temperature': 23.7, 'vdd': 3623, 'waterleak': 0}",2022-10-12 12:01:09
660,634690aaeaf1f15989de9716,eui-a81758fffe075b65,"{'humidity': 30, 'temperature': 22.1, 'vdd': 3631, 'waterleak': 0}",2022-10-12 12:01:32
661,634690c1063730b68e5601e7,eui-a81758fffe075c91,"{'humidity': 28, 'temperature': 23.3, 'vdd': 3624, 'waterleak': 0}",2022-10-12 12:01:51
662,634690d4eaf1f15989de9717,eui-a81758fffe075b66,"{'humidity': 26, 'temperature': 23.7, 'vdd': 3625, 'waterleak': 0}",2022-10-12 12:02:19
663,634690f0063730b68e5601e8,eui-a81758fffe075b65,"{'humidity': 30, 'temperature': 22.1, 'vdd': 3631, 'waterleak': 0}",2022-10-12 12:02:42
664,63469107eaf1f15989de9718,eui-a81758fffe075c91,"{'humidity': 28, 'temperature': 23.3, 'vdd': 3624, 'waterleak': 0}",2022-10-12 12:03:01
665,6346911a063730b68e5601e9,eui-a81758fffe075b66,"{'humidity': 26, 'temperature': 23.7, 'vdd': 3625, 'waterleak': 0}",2022-10-12 12:03:29
666,63469136eaf1f15989de9719,eui-a81758fffe075b65,"{'humidity': 30, 'temperature': 22, 'vdd': 3631, 'waterleak': 0}",2022-10-12 12:03:52
667,6346914d063730b68e5601ea,eui-a81758fffe075c91,"{'humidity': 28, 'temperature': 23.3, 'vdd': 3624, 'waterleak': 0}",2022-10-12 12:04:11
668,63469160eaf1f15989de971a,eui-a81758fffe075b66,"{'humidity': 26, 'temperature': 23.7, 'vdd': 3623, 'waterleak': 0}",2022-10-12 12:04:39
669,6346917c063730b68e5601eb,eui-a81758fffe075b65,"{'humidity': 30, 'temperature': 22.1, 'vdd': 3634, 'waterleak': 0}",2022-10-12 12:05:02
670,63469193eaf1f15989de971b,eui-a81758fffe075c91,"{'humidity': 28, 'temperature': 23.2, 'vdd': 3627, 'waterleak': 0}",2022-10-12 12:05:21
671,634691a6063730b68e5601ec,eui-a81758fffe075b66,"{'humidity': 26, 'temperature': 23.7, 'vdd': 3625, 'waterleak': 0}",2022-10-12 12:05:49
672,634691c2eaf1f15989de971c,eui-a81758fffe075b65,"{'humidity': 30, 'temperature': 22.1, 'vdd': 3631, 'waterleak': 0}",2022-10-12 12:06:12
673,634691d9063730b68e5601ed,eui-a81758fffe075c91,"{'humidity': 28, 'temperature': 23.3, 'vdd': 3624, 'waterleak': 0}",2022-10-12 12:06:31
674,634691eceaf1f15989de971d,eui-a81758fffe075b66,"{'humidity': 26, 'temperature': 23.7, 'vdd': 3623, 'waterleak': 0}",2022-10-12 12:06:59
675,63469208063730b68e5601ee,eui-a81758fffe075b65,"{'humidity': 30, 'temperature': 22.1, 'vdd': 3631, 'waterleak': 0}",2022-10-12 12:07:22
676,6346921feaf1f15989de971e,eui-a81758fffe075c91,"{'humidity': 28, 'temperature': 23.3, 'vdd': 3624, 'waterleak': 0}",2022-10-12 12:07:41
677,63469232063730b68e5601ef,eui-a81758fffe075b66,"{'humidity': 26, 'temperature': 23.7, 'vdd': 3623, 'waterleak': 0}",2022-10-12 12:08:09
678,6346924eeaf1f15989de971f,eui-a81758fffe075b65,"{'humidity': 30, 'temperature': 22.1, 'vdd': 3634, 'waterleak': 0}",2022-10-12 12:08:32
679,63469265063730b68e5601f0,eui-a81758fffe075c91,"{'humidity': 28, 'temperature': 23.3, 'vdd': 3622, 'waterleak': 0}",2022-10-12 12:08:51
680,63469278eaf1f15989de9720,eui-a81758fffe075b66,"{'humidity': 26, 'temperature': 23.7, 'vdd': 3623, 'waterleak': 0}",2022-10-12 12:09:19
681,63469294063730b68e5601f1,eui-a81758fffe075b65,"{'humidity': 30, 'temperature': 22, 'vdd': 3634, 'waterleak': 0}",2022-10-12 12:09:42
682,634692abeaf1f15989de9721,eui-a81758fffe075c91,"{'humidity': 28, 'temperature': 23.3, 'vdd': 3624, 'waterleak': 0}",2022-10-12 12:10:01
683,634692be063730b68e5601f2,eui-a81758fffe075b66,"{'humidity': 26, 'temperature': 23.7, 'vdd': 3623, 'waterleak': 0}",2022-10-12 12:10:29
684,634692daeaf1f15989de9722,eui-a81758fffe075b65,"{'humidity': 30, 'temperature': 22.1, 'vdd': 3631, 'waterleak': 0}",2022-10-12 12:10:52
685,634692f1063730b68e5601f3,eui-a81758fffe075c91,"{'humidity': 28, 'temperature': 23.3, 'vdd': 3627, 'waterleak': 0}",2022-10-12 12:11:11
686,63469304eaf1f15989de9723,eui-a81758fffe075b66,"{'humidity': 26, 'temperature': 23.7, 'vdd': 3623, 'waterleak': 0}",2022-10-12 12:11:39
687,63469320063730b68e5601f4,eui-a81758fffe075b65,"{'humidity': 30, 'temperature': 22.1, 'vdd': 3631, 'waterleak': 0}",2022-10-12 12:12:02
688,63469337eaf1f15989de9724,eui-a81758fffe075c91,"{'humidity': 28, 'temperature': 23.3, 'vdd': 3627, 'waterleak': 0}",2022-10-12 12:12:21
689,6346934a063730b68e5601f5,eui-a81758fffe075b66,"{'humidity': 26, 'temperature': 23.7, 'vdd': 3623, 'waterleak': 0}",2022-10-12 12:12:49
690,63469366eaf1f15989de9725,eui-a81758fffe075b65,"{'humidity': 30, 'temperature': 22.1, 'vdd': 3631, 'waterleak': 0}",2022-10-12 12:13:12
691,6346937d063730b68e5601f6,eui-a81758fffe075c91,"{'humidity': 28, 'temperature': 23.3, 'vdd': 3624, 'waterleak': 0}",2022-10-12 12:13:31
692,63469390eaf1f15989de9726,eui-a81758fffe075b66,"{'humidity': 26, 'temperature': 23.7, 'vdd': 3623, 'waterleak': 0}",2022-10-12 12:13:59
693,634693ac063730b68e5601f7,eui-a81758fffe075b65,"{'humidity': 30, 'temperature': 22.1, 'vdd': 3631, 'waterleak': 0}",2022-10-12 12:14:22
694,634693c3eaf1f15989de9727,eui-a81758fffe075c91,"{'humidity': 28, 'temperature': 23.3, 'vdd': 3624, 'waterleak': 0}",2022-10-12 12:14:41
695,634693d6063730b68e5601f8,eui-a81758fffe075b66,"{'humidity': 26, 'temperature': 23.7, 'vdd': 3625, 'waterleak': 0}",2022-10-12 12:15:09
696,634693f2eaf1f15989de9728,eui-a81758fffe075b65,"{'humidity': 30, 'temperature': 22, 'vdd': 3631, 'waterleak': 0}",2022-10-12 12:15:32
697,63469409063730b68e5601f9,eui-a81758fffe075c91,"{'humidity': 28, 'temperature': 23.3, 'vdd': 3627, 'waterleak': 0}",2022-10-12 12:15:51
698,6346941ceaf1f15989de9729,eui-a81758fffe075b66,"{'humidity': 26, 'temperature': 23.7, 'vdd': 3623, 'waterleak': 0}",2022-10-12 12:16:19
699,63469438063730b68e5601fa,eui-a81758fffe075b65,"{'humidity': 30, 'temperature': 22.1, 'vdd': 3631, 'waterleak': 0}",2022-10-12 12:16:42
700,6346944feaf1f15989de972a,eui-a81758fffe075c91,"{'humidity': 28, 'temperature': 23.4, 'vdd': 3622, 'waterleak': 0}",2022-10-12 12:17:01
701,6346947eeaf1f15989de972b,eui-a81758fffe075b65,"{'humidity': 30, 'temperature': 22.1, 'vdd': 3634, 'waterleak': 0}",2022-10-12 12:17:52
